date,sentiment,num_articles
2010-06-15,,0
2010-06-16,,0
2010-06-17,,0
2010-06-18,,0
2010-06-19,,0
2010-06-20,,0
2010-06-21,,0
2010-06-22,,0
2010-06-23,,0
2010-06-24,,0
2010-06-25,,0
2010-06-26,,0
2010-06-27,,0
2010-06-28,,0
2010-06-29,,0
2010-06-30,,0
2010-07-01,,0
2010-07-02,,0
2010-07-03,,0
2010-07-04,,0
2010-07-05,,0
2010-07-06,,0
2010-07-07,,0
2010-07-08,,0
2010-07-09,,0
2010-07-10,,0
2010-07-11,,0
2010-07-12,,0
2010-07-13,,0
2010-07-14,,0
2022-07-24,,0
2022-07-25,0.176282,1
2022-07-26,0.173734,2
2022-07-27,0.13139,1
2022-07-28,0.21603,1
2022-07-29,0.124343,4
2022-07-30,,0
2022-07-31,,0
2022-08-01,0.127976,1
2022-08-02,0.007272,1
2022-08-03,,0
2022-08-04,0.190326,1
2022-08-05,,0
2022-08-06,,0
2022-08-07,,0
2022-08-08,,0
2022-08-09,0.143105,1
2022-08-10,0.173192,1
2022-08-11,,0
2022-08-12,,0
2022-08-13,,0
2022-08-14,,0
2022-08-15,,0
2022-08-16,,0
2022-08-17,,0
2022-08-18,0.099685,1
2022-08-19,0.2487365,2
2022-08-20,,0
2022-08-21,,0
2022-08-22,,0
2022-08-23,,0
2022-08-24,0.342323,1
2022-08-25,0.27601625,4
2022-08-26,0.270428,1
2022-08-27,,0
2022-08-28,,0
2022-08-29,0.201839,2
2022-08-30,,0
2022-08-31,,0
2022-09-01,,0
2022-09-02,,0
2022-09-03,,0
2022-09-04,,0
2022-09-05,,0
2022-09-06,0.185193,2
2022-09-07,0.056885,1
2022-09-08,0.180539,2
2022-09-09,,0
2022-09-10,,0
2022-09-11,,0
2022-09-12,,0
2022-09-13,0.13569275,4
2022-09-14,,0
2022-09-15,,0
2022-09-16,,0
2022-09-17,,0
2022-09-18,,0
2022-09-19,0.136482,1
2022-09-20,0.296184,1
2022-09-21,0.094654,2
2022-09-22,0.088608,2
2022-09-23,0.25811,1
2022-09-24,,0
2022-09-25,,0
2022-09-26,-0.002411,1
2022-09-27,,0
2022-09-28,0.0785876666666666,3
2022-09-29,,0
2022-09-30,-0.067787,1
2022-10-01,,0
2022-10-02,,0
2022-10-03,0.019301,1
2022-10-04,,0
2022-10-05,0.1523419999999999,2
2022-10-06,,0
2022-10-07,0.327128,1
2022-10-08,,0
2022-10-09,,0
2022-10-10,,0
2022-10-11,,0
2022-10-12,0.1687645,2
2022-10-13,0.079913,1
2022-10-14,0.139582,2
2022-10-15,,0
2022-10-16,,0
2022-10-17,,0
2022-10-18,0.118935,3
2022-10-19,,0
2022-10-20,,0
2022-10-21,,0
2022-10-22,,0
2022-10-23,,0
2022-10-24,0.191777,2
2022-10-25,,0
2022-10-26,,0
2022-10-27,0.206311,1
2022-10-28,,0
2022-10-29,,0
2022-10-30,,0
2022-10-31,,0
2022-11-01,,0
2022-11-02,,0
2022-11-03,,0
2022-11-04,0.122886,3
2022-11-05,,0
2022-11-06,,0
2022-11-07,,0
2022-11-08,,0
2022-11-09,0.3030385,2
2022-11-10,,0
2022-11-11,,0
2022-11-12,,0
2022-11-13,,0
2022-11-14,0.4186925,2
2022-11-15,0.130078,1
2022-11-16,,0
2022-11-17,,0
2022-11-18,,0
2022-11-19,,0
2022-11-20,,0
2022-11-21,,0
2022-11-22,0.302656,2
2022-11-23,0.17348,3
2022-11-24,0.374298,1
2022-11-25,0.2448285,2
2022-11-26,,0
2022-11-27,,0
2022-11-28,0.25144,2
2022-11-29,0.279861,1
2022-11-30,,0
2022-12-01,,0
2022-12-02,0.162518,2
2022-12-03,,0
2022-12-04,,0
2022-12-05,0.2008319999999999,4
2022-12-06,0.335418,1
2022-12-07,0.2813655,2
2022-12-08,0.2699805,2
2022-12-09,,0
2022-12-10,,0
2022-12-11,,0
2022-12-12,0.248334,2
2022-12-13,,0
2022-12-14,,0
2022-12-15,0.016646,1
2022-12-16,0.312971,1
2022-12-17,,0
2022-12-18,,0
2022-12-19,0.22397,1
2022-12-20,,0
2022-12-21,0.271792,1
2022-12-22,0.310867,1
2022-12-23,0.1558544,5
2022-12-24,,0
2022-12-25,,0
2022-12-26,,0
2022-12-27,,0
2022-12-28,,0
2022-12-29,,0
2022-12-30,,0
2022-12-31,,0
2023-01-01,,0
2023-01-02,,0
2023-01-03,0.03852,1
2023-01-04,,0
2023-01-05,0.099176,2
2023-01-06,0.350654,2
2023-01-07,,0
2023-01-08,,0
2023-01-09,,0
2023-01-10,0.47776,1
2023-01-11,,0
2023-01-12,,0
2023-01-13,,0
2023-01-14,,0
2023-01-15,,0
2023-01-16,,0
2023-01-17,,0
2023-01-18,,0
2023-01-19,,0
2023-01-20,0.2111164999999999,2
2023-01-21,,0
2023-01-22,0.136822,1
2023-01-23,,0
2023-01-24,,0
2023-01-25,0.210829,3
2023-01-26,,0
2023-01-27,0.2365175,2
2023-01-28,0.310462,1
2023-01-29,,0
2023-01-30,0.1802274999999999,2
2023-01-31,,0
2023-02-01,-0.002418,1
2023-02-02,0.098166,2
2023-02-03,0.162949125,8
2023-02-04,,0
2023-02-05,0.294085,1
2023-02-06,,0
2023-02-07,,0
2023-02-08,0.1244886666666666,3
2023-02-09,0.368761,1
2023-02-10,0.210541,1
2023-02-11,,0
2023-02-12,,0
