date,sentiment,num_articles
2011-03-30,,0
2011-03-31,,0
2011-04-01,,0
2011-04-02,,0
2011-04-03,,0
2011-04-04,,0
2011-04-05,,0
2011-04-06,,0
2011-04-07,,0
2011-04-08,,0
2011-04-09,,0
2011-04-10,,0
2011-04-11,,0
2011-04-12,,0
2011-04-13,,0
2011-04-14,,0
2011-04-15,,0
2011-04-16,,0
2011-04-17,,0
2011-04-18,,0
2011-04-19,,0
2011-04-20,,0
2011-04-21,,0
2011-04-22,,0
2011-04-23,,0
2011-04-24,,0
2011-04-25,,0
2011-04-26,,0
2011-04-27,,0
2011-04-28,,0
2022-05-07,,0
2022-05-08,0.009258,2
2022-05-09,-0.00654,2
2022-05-10,-0.011787,4
2022-05-11,-0.0012716666666666,3
2022-05-12,-0.141787,1
2022-05-13,,0
2022-05-14,-0.060928,2
2022-05-15,,0
2022-05-16,-0.0424485999999999,5
2022-05-17,-0.1057613333333333,3
2022-05-18,-0.0050837999999999,5
2022-05-19,-0.0103606666666666,3
2022-05-20,-0.0345948,5
2022-05-21,-0.140728,1
2022-05-22,,0
2022-05-23,0.007515,1
2022-05-24,-0.0889636666666666,3
2022-05-25,-0.064082,1
2022-05-26,-0.0359844,5
2022-05-27,-0.051081,2
2022-05-28,,0
2022-05-29,,0
2022-05-30,,0
2022-05-31,0.04957975,4
2022-06-01,,0
2022-06-02,-0.020556,1
2022-06-03,0.0031249999999999,5
2022-06-04,,0
2022-06-05,0.031875,1
2022-06-06,0.137546,3
2022-06-07,-0.0134446,5
2022-06-08,-0.06322375,4
2022-06-09,-0.0239334,10
2022-06-10,-0.0307378,5
2022-06-11,,0
2022-06-12,,0
2022-06-13,-0.0008719999999999,4
2022-06-14,0.0004479999999999,2
2022-06-15,,0
2022-06-16,,0
2022-06-17,-0.100924,1
2022-06-18,,0
2022-06-19,0.0145104999999999,2
2022-06-20,-0.0167705,2
2022-06-21,,0
2022-06-22,-0.01426,2
2022-06-23,-0.1621399999999999,5
2022-06-24,0.0127485,2
2022-06-25,,0
2022-06-26,-0.113404,1
2022-06-27,0.0103266666666666,6
2022-06-28,-0.0569739999999999,5
2022-06-29,-0.102998,1
2022-06-30,-0.048342,2
2022-07-01,-0.1224363333333333,3
2022-07-02,,0
2022-07-03,,0
2022-07-04,,0
2022-07-05,-0.015278,4
2022-07-06,-0.0392946666666666,3
2022-07-07,-0.184511,1
2022-07-08,,0
2022-07-09,,0
2022-07-10,0.192688,1
2022-07-11,0.125719,2
2022-07-12,,0
2022-07-13,0.1709271666666666,6
2022-07-14,-0.026552,1
