date,sentiment,num_articles
2019-05-24,,0
2019-05-25,,0
2019-05-26,,0
2019-05-27,,0
2019-05-28,,0
2019-05-29,,0
2019-05-30,,0
2019-05-31,,0
2019-06-01,,0
2019-06-02,,0
2019-06-03,,0
2019-06-04,,0
2019-06-05,,0
2019-06-06,,0
2019-06-07,,0
2019-06-08,,0
2019-06-09,,0
2019-06-10,,0
2019-06-11,,0
2019-06-12,,0
2019-06-13,,0
2019-06-14,,0
2019-06-15,,0
2019-06-16,,0
2019-06-17,,0
2019-06-18,,0
2019-06-19,,0
2019-06-20,,0
2019-06-21,,0
2019-06-22,,0
2022-06-25,,0
2022-06-26,,0
2022-06-27,0.0173676666666666,3
2022-06-28,,0
2022-06-29,-0.244196,2
2022-06-30,-0.036585,1
2022-07-01,0.085133,1
2022-07-02,,0
2022-07-03,,0
2022-07-04,,0
2022-07-05,0.099878,1
2022-07-06,0.023844,1
2022-07-07,,0
2022-07-08,,0
2022-07-09,,0
2022-07-10,,0
2022-07-11,0.166376,1
2022-07-12,0.2281105,2
2022-07-13,0.130574,1
2022-07-14,0.117768,1
2022-07-15,0.1036723333333333,3
2022-07-16,,0
2022-07-17,,0
2022-07-18,0.2658755,2
2022-07-19,0.137043,1
2022-07-20,0.226514,1
2022-07-21,0.22053825,4
2022-07-22,0.247307,2
2022-07-23,,0
2022-07-24,,0
2022-07-25,0.231125,4
2022-07-26,0.199434,4
2022-07-27,0.2542733333333333,6
2022-07-28,0.192051,2
2022-07-29,,0
2022-07-30,0.265739,1
2022-07-31,,0
2022-08-01,0.2185361666666666,6
2022-08-02,0.2185296666666667,6
2022-08-03,0.2512237777777777,9
2022-08-04,0.1668003333333333,6
2022-08-05,,0
2022-08-06,,0
2022-08-07,,0
2022-08-08,0.281833,1
2022-08-09,0.214845,1
2022-08-10,0.2281159999999999,2
2022-08-11,0.272673,1
2022-08-12,,0
2022-08-13,,0
2022-08-14,,0
2022-08-15,,0
2022-08-16,,0
2022-08-17,,0
2022-08-18,,0
2022-08-19,0.232925,1
2022-08-20,,0
2022-08-21,,0
2022-08-22,0.10846,1
2022-08-23,0.214961,2
2022-08-24,0.202139,2
2022-08-25,0.360092,1
2022-08-26,0.347328,1
2022-08-27,,0
2022-08-28,,0
2022-08-29,,0
2022-08-30,0.284865,1
2022-08-31,0.222485,2
2022-09-01,0.176736,1
2022-09-02,,0
2022-09-03,,0
2022-09-04,,0
2022-09-05,,0
2022-09-06,0.2349395,2
2022-09-07,,0
2022-09-08,0.18305,1
2022-09-09,0.051069,1
2022-09-10,,0
2022-09-11,-0.035003,1
2022-09-12,0.0513275,2
2022-09-13,0.042093,3
2022-09-14,0.205776,3
2022-09-15,0.256955,1
2022-09-16,0.113498,1
2022-09-17,0.116783,1
2022-09-18,,0
2022-09-19,0.364707,2
2022-09-20,0.0610526666666666,3
2022-09-21,,0
2022-09-22,0.196039,3
2022-09-23,0.303182,1
2022-09-24,,0
2022-09-25,,0
2022-09-26,0.169644,2
2022-09-27,0.1114375,2
2022-09-28,0.1700779999999999,3
2022-09-29,0.0567004999999999,2
2022-09-30,,0
2022-10-01,,0
2022-10-02,0.310235,1
2022-10-03,0.333429,1
2022-10-04,0.3005755,2
2022-10-05,0.3278348,5
2022-10-06,0.1655935,2
2022-10-07,0.1934085,2
2022-10-08,0.216334,1
2022-10-09,,0
2022-10-10,0.218616,1
2022-10-11,,0
2022-10-12,,0
2022-10-13,0.036325,1
2022-10-14,0.2058403333333333,3
2022-10-15,,0
2022-10-16,,0
2022-10-17,0.175335,1
2022-10-18,,0
2022-10-19,0.120717,1
2022-10-20,0.110805,1
2022-10-21,0.171201,1
2022-10-22,,0
2022-10-23,,0
2022-10-24,,0
2022-10-25,0.2370085,2
2022-10-26,,0
2022-10-27,0.14260625,4
2022-10-28,,0
2022-10-29,0.089418,1
2022-10-30,,0
2022-10-31,,0
2022-11-01,,0
2022-11-02,,0
2022-11-03,-0.105117,1
2022-11-04,,0
2022-11-05,,0
2022-11-06,,0
2022-11-07,,0
2022-11-08,0.209109,1
2022-11-09,,0
2022-11-10,0.2122615,2
2022-11-11,,0
2022-11-12,,0
2022-11-13,0.142853,1
2022-11-14,-0.078296,1
2022-11-15,0.2553705,2
2022-11-16,0.137525,2
2022-11-17,0.3720015,2
2022-11-18,,0
2022-11-19,,0
2022-11-20,,0
2022-11-21,0.275943,1
2022-11-22,,0
2022-11-23,,0
2022-11-24,,0
2022-11-25,,0
2022-11-26,,0
2022-11-27,,0
2022-11-28,,0
2022-11-29,0.231981,1
2022-11-30,0.301797,2
2022-12-01,,0
2022-12-02,,0
2022-12-03,,0
2022-12-04,,0
2022-12-05,,0
2022-12-06,0.198475,2
2022-12-07,0.302923,1
2022-12-08,,0
2022-12-09,,0
2022-12-10,,0
2022-12-11,,0
2022-12-12,,0
2022-12-13,,0
2022-12-14,0.46308,4
2022-12-15,,0
2022-12-16,0.175787,1
2022-12-17,,0
2022-12-18,,0
2022-12-19,-0.149518,1
2022-12-20,0.152961,1
2022-12-21,,0
2022-12-22,,0
2022-12-23,,0
2022-12-24,,0
2022-12-25,,0
2022-12-26,,0
2022-12-27,,0
2022-12-28,,0
2022-12-29,0.386363,1
2022-12-30,,0
2022-12-31,,0
2023-01-01,,0
2023-01-02,,0
2023-01-03,-0.023783,1
2023-01-04,,0
2023-01-05,,0
2023-01-06,,0
2023-01-07,,0
2023-01-08,,0
2023-01-09,0.112806,3
2023-01-10,0.174962,1
2023-01-11,0.192085,1
2023-01-12,0.37817,1
2023-01-13,0.2647595,2
2023-01-14,,0
2023-01-15,,0
2023-01-16,,0
2023-01-17,0.282206,1
2023-01-18,0.20269125,4
2023-01-19,0.312897,1
2023-01-20,,0
2023-01-21,0.202889,1
2023-01-22,,0
2023-01-23,,0
2023-01-24,0.31381,2
2023-01-25,0.26208,2
2023-01-26,0.1405286666666666,3
2023-01-27,0.2115854999999999,2
2023-01-28,,0
2023-01-29,,0
2023-01-30,,0
2023-01-31,,0
2023-02-01,0.14633925,4
2023-02-02,0.128118,4
2023-02-03,,0
2023-02-04,,0
2023-02-05,,0
2023-02-06,0.223436,1
2023-02-07,0.196812,3
2023-02-08,0.337188,1
2023-02-09,0.233977,1
2023-02-10,0.431227,1
2023-02-11,,0
2023-02-12,,0
2023-02-13,,0
2023-02-14,0.266162,3
2023-02-15,,0
2023-02-16,,0
2023-02-17,0.344357,3
2023-02-18,,0
2023-02-19,0.34231,1
2023-02-20,,0
2023-02-21,,0
2023-02-22,,0
2023-02-23,0.327415,1
2023-02-24,,0
2023-02-25,,0
2023-02-26,,0
2023-02-27,,0
2023-02-28,,0
2023-03-01,,0
2023-03-02,0.2844056666666666,3
2023-03-03,0.384269,1
2023-03-04,,0
2023-03-05,,0
2023-03-06,,0
2023-03-07,,0
2023-03-08,-0.10898,1
2023-03-09,0.278332,1
2023-03-10,0.049944,1
2023-03-11,,0
2023-03-12,,0
2023-03-13,,0
2023-03-14,0.183713,2
2023-03-15,0.2421176666666666,3
2023-03-16,0.1159173333333333,3
2023-03-17,,0
2023-03-18,,0
2023-03-19,,0
2023-03-20,,0
