date,sentiment,num_articles
2005-06-28,,0
2005-06-29,,0
2005-06-30,,0
2005-07-01,,0
2005-07-02,,0
2005-07-03,,0
2005-07-04,,0
2005-07-05,,0
2005-07-06,,0
2005-07-07,,0
2005-07-08,,0
2005-07-09,,0
2005-07-10,,0
2005-07-11,,0
2005-07-12,,0
2005-07-13,,0
2005-07-14,,0
2005-07-15,,0
2005-07-16,,0
2005-07-17,,0
2005-07-18,,0
2005-07-19,,0
2005-07-20,,0
2005-07-21,,0
2005-07-22,,0
2005-07-23,,0
2005-07-24,,0
2005-07-25,,0
2005-07-26,,0
2005-07-27,,0
2022-08-10,0.270534,1
2022-08-11,0.2674405,2
2022-08-12,0.211397,4
2022-08-13,0.160521,1
2022-08-14,,0
2022-08-15,0.1833455,2
2022-08-16,0.375344,1
2022-08-17,,0
2022-08-18,,0
2022-08-19,,0
2022-08-20,,0
2022-08-21,,0
2022-08-22,0.0910205,2
2022-08-23,,0
2022-08-24,,0
2022-08-25,,0
2022-08-26,,0
2022-08-27,,0
2022-08-28,,0
2022-08-29,,0
2022-08-30,,0
2022-08-31,0.250597,1
2022-09-01,0.31415,1
2022-09-02,0.284731,2
2022-09-03,,0
2022-09-04,,0
2022-09-05,0.3512195,2
2022-09-06,,0
2022-09-07,,0
2022-09-08,,0
2022-09-09,,0
2022-09-10,,0
2022-09-11,,0
2022-09-12,0.205679,1
2022-09-13,,0
2022-09-14,,0
2022-09-15,0.273396,1
2022-09-16,0.270731,1
2022-09-17,,0
2022-09-18,,0
2022-09-19,,0
2022-09-20,0.092531,1
2022-09-21,,0
2022-09-22,,0
2022-09-23,,0
2022-09-24,,0
2022-09-25,,0
2022-09-26,,0
2022-09-27,,0
2022-09-28,0.119843,1
2022-09-29,0.1643103333333333,3
2022-09-30,,0
2022-10-01,,0
2022-10-02,,0
2022-10-03,0.3140305,2
2022-10-04,0.255043,1
2022-10-05,0.245451,1
2022-10-06,0.185269,2
2022-10-07,,0
2022-10-08,,0
2022-10-09,,0
2022-10-10,,0
2022-10-11,,0
2022-10-12,0.334837,2
2022-10-13,0.1385329999999999,5
2022-10-14,,0
2022-10-15,,0
2022-10-16,,0
2022-10-17,,0
2022-10-18,,0
2022-10-19,-0.0483033999999999,5
2022-10-20,0.2369955,2
2022-10-21,0.1334365,2
2022-10-22,,0
2022-10-23,,0
2022-10-24,0.476894,1
2022-10-25,,0
2022-10-26,0.2838915,2
2022-10-27,,0
2022-10-28,,0
2022-10-29,,0
2022-10-30,,0
2022-10-31,0.309729,1
2022-11-01,0.162251,2
2022-11-02,,0
2022-11-03,,0
2022-11-04,,0
2022-11-05,,0
2022-11-06,,0
2022-11-07,0.3525545,2
2022-11-08,0.19382475,4
2022-11-09,,0
2022-11-10,0.093983,1
2022-11-11,0.2407905,2
2022-11-12,0.1748155,2
