date,sentiment,num_articles
2007-06-22,,0
2007-06-23,,0
2007-06-24,,0
2007-06-25,,0
2007-06-26,,0
2007-06-27,,0
2007-06-28,,0
2007-06-29,,0
2007-06-30,,0
2007-07-01,,0
2007-07-02,,0
2007-07-03,,0
2007-07-04,,0
2007-07-05,,0
2007-07-06,,0
2007-07-07,,0
2007-07-08,,0
2007-07-09,,0
2007-07-10,,0
2007-07-11,,0
2007-07-12,,0
2007-07-13,,0
2007-07-14,,0
2007-07-15,,0
2007-07-16,,0
2007-07-17,,0
2007-07-18,,0
2007-07-19,,0
2007-07-20,,0
2007-07-21,,0
2022-08-02,0.1883129999999999,6
2022-08-03,-0.0595115,4
2022-08-04,0.1317457857142857,14
2022-08-05,0.2164698333333333,6
2022-08-06,,0
2022-08-07,0.198621,2
2022-08-08,0.15456825,4
2022-08-09,0.1316165,6
2022-08-10,0.231135,3
2022-08-11,0.150106625,8
2022-08-12,0.1743416666666666,3
2022-08-13,0.126477,3
2022-08-14,,0
2022-08-15,0.0930349999999999,6
2022-08-16,0.2429006249999999,8
2022-08-17,0.144973,1
2022-08-18,0.1656360833333333,12
2022-08-19,0.2626176,5
2022-08-20,0.0403383333333333,3
2022-08-21,0.145965,2
2022-08-22,0.1257454999999999,6
2022-08-23,0.2293031666666666,6
2022-08-24,0.1697776666666666,6
2022-08-25,0.2181911818181817,11
2022-08-26,0.210091,3
2022-08-27,0.196668,1
2022-08-28,,0
2022-08-29,0.1851548,5
2022-08-30,0.1003883333333333,3
2022-08-31,0.144936,2
2022-09-01,0.19618475,4
2022-09-02,0.312099,1
2022-09-03,-0.060258,1
2022-09-04,0.0902795,2
2022-09-05,0.2982063333333333,3
2022-09-06,0.13308475,4
2022-09-07,0.1422923999999999,5
2022-09-08,0.1563656666666666,6
2022-09-09,0.215907,2
2022-09-10,0.144321,1
2022-09-11,,0
2022-09-12,0.117041,2
2022-09-13,0.1665829999999999,8
2022-09-14,0.1997457777777777,9
2022-09-15,0.1688728999999999,10
2022-09-16,0.0987099999999999,2
2022-09-17,0.329762,1
2022-09-18,0.2099355,2
2022-09-19,0.2788753333333333,6
2022-09-20,0.2369106666666666,6
2022-09-21,0.1413988571428571,7
2022-09-22,0.0818749999999999,3
2022-09-23,0.193779,8
2022-09-24,0.1609853333333333,3
2022-09-25,,0
2022-09-26,0.0918311818181818,11
2022-09-27,0.1377886428571428,14
2022-09-28,0.1697975,6
2022-09-29,0.2095015,8
2022-09-30,0.1330975999999999,5
2022-10-01,0.182021,1
2022-10-02,0.112677,1
2022-10-03,0.1690418333333333,6
2022-10-04,0.149836,5
2022-10-05,0.1181332727272727,11
2022-10-06,0.2580793749999999,8
2022-10-07,0.025484,3
2022-10-08,0.2447883333333333,3
2022-10-09,0.339443,1
2022-10-10,0.186111,2
2022-10-11,0.310054,4
2022-10-12,0.1557728,5
2022-10-13,0.122096625,8
2022-10-14,0.1156194,5
2022-10-15,0.0984705,2
2022-10-16,0.0127619999999999,2
2022-10-17,0.093177,4
2022-10-18,0.1128583333333333,6
2022-10-19,0.2415822,5
2022-10-20,0.1647304285714285,14
2022-10-21,0.07415925,4
2022-10-22,,0
2022-10-23,0.1667963333333333,3
2022-10-24,0.0795068571428571,7
2022-10-25,0.1009195714285714,7
2022-10-26,0.1937386,5
2022-10-27,0.1645414,5
2022-10-28,0.2266233333333333,3
2022-10-29,0.18985875,4
2022-10-30,0.028067,1
2022-10-31,0.0982579999999999,17
2022-11-01,0.1482311538461538,13
2022-11-02,0.0918255714285714,14
2022-11-03,0.1657102727272727,11
2022-11-04,0.173455,6
2022-11-05,0.285766,1
2022-11-06,0.2240365,4
2022-11-07,0.113751375,8
2022-11-08,0.2038304,5
2022-11-09,0.17294625,4
2022-11-10,0.14947375,4
2022-11-11,0.18497,3
2022-11-12,0.2266289999999999,3
2022-11-13,0.31635,1
2022-11-14,0.3749986666666667,6
2022-11-15,0.212942,5
2022-11-16,0.2254822727272727,11
2022-11-17,0.1557526,10
2022-11-18,0.1059255454545454,11
2022-11-19,0.1558975,2
2022-11-20,0.125605,1
2022-11-21,0.3156753333333333,3
2022-11-22,0.1086774444444444,9
2022-11-23,0.13093,2
2022-11-24,0.1181255,2
2022-11-25,0.1624985,4
2022-11-26,0.3364825,2
2022-11-27,0.199714,1
2022-11-28,0.379204,1
2022-11-29,0.273993,6
2022-11-30,0.2089485,2
2022-12-01,0.3039558125,16
2022-12-02,0.1440038125,16
2022-12-03,,0
2022-12-04,0.009634,1
2022-12-05,0.2137548333333333,6
2022-12-06,0.2100426249999999,8
2022-12-07,0.118476,7
2022-12-08,0.1405201333333333,15
2022-12-09,0.2245205,2
2022-12-10,0.1844245,6
2022-12-11,0.3051375,2
2022-12-12,0.1840845,18
2022-12-13,0.0922189999999999,7
2022-12-14,0.0780252499999999,4
2022-12-15,0.1855616666666666,3
2022-12-16,0.2291569999999999,3
2022-12-17,,0
2022-12-18,0.1162296666666666,3
2022-12-19,0.2658235,2
2022-12-20,0.1892678888888889,9
2022-12-21,0.1650116,5
2022-12-22,0.0550608,5
2022-12-23,0.2302295,2
2022-12-24,0.182052,2
2022-12-25,0.293181,2
2022-12-26,0.1229823333333333,3
2022-12-27,0.18521875,4
2022-12-28,0.2259634,5
2022-12-29,0.131388,1
2022-12-30,0.07608,1
2022-12-31,0.103325,1
2023-01-01,0.168467,2
2023-01-02,0.0962455,2
2023-01-03,0.2054470909090908,11
2023-01-04,0.1210133333333333,9
2023-01-05,0.1202264545454545,11
2023-01-06,0.1676685,2
2023-01-07,0.2555,1
2023-01-08,0.3075584999999999,2
2023-01-09,0.1890235714285714,7
2023-01-10,0.285996,10
2023-01-11,0.170029,1
2023-01-12,0.1552019999999999,3
2023-01-13,0.1163095,4
2023-01-14,0.220073,1
2023-01-15,0.0356415,2
2023-01-16,,0
2023-01-17,0.0307583333333333,3
2023-01-18,0.0601424,5
2023-01-19,0.1292719,10
2023-01-20,0.096153,4
2023-01-21,,0
2023-01-22,-0.008367,3
2023-01-23,0.1583494,5
2023-01-24,0.1423095555555555,18
2023-01-25,0.1597618571428571,7
2023-01-26,0.1828885,6
2023-01-27,0.18465525,8
2023-01-28,,0
2023-01-29,0.2867413333333333,3
2023-01-30,0.2096917142857143,7
2023-01-31,0.2689927272727272,11
2023-02-01,0.2713,5
2023-02-02,0.1606645,6
2023-02-03,0.223998,1
2023-02-04,0.2142949999999999,2
2023-02-05,0.1956845,6
2023-02-06,0.180069,6
2023-02-07,0.1416965714285714,7
2023-02-08,0.1895041666666666,6
2023-02-09,0.183157625,8
2023-02-10,0.0953725,4
2023-02-11,,0
2023-02-12,0.3969245,2
2023-02-13,0.331915,6
2023-02-14,0.2555073333333333,6
