date,sentiment,num_articles
1999-11-01,,0
1999-11-02,,0
1999-11-03,,0
1999-11-04,,0
1999-11-05,,0
1999-11-06,,0
1999-11-07,,0
1999-11-08,,0
1999-11-09,,0
1999-11-10,,0
1999-11-11,,0
1999-11-12,,0
1999-11-13,,0
1999-11-14,,0
1999-11-15,,0
1999-11-16,,0
1999-11-17,,0
1999-11-18,,0
1999-11-19,,0
1999-11-20,,0
1999-11-21,,0
1999-11-22,,0
1999-11-23,,0
1999-11-24,,0
1999-11-25,,0
1999-11-26,,0
1999-11-27,,0
1999-11-28,,0
1999-11-29,,0
1999-11-30,,0
2022-12-18,0.2693826666666667,3
2022-12-19,,0
2022-12-20,0.2803232,5
2022-12-21,0.261383,1
2022-12-22,0.2574095833333333,12
2022-12-23,0.2077415,4
2022-12-24,0.2493515624999999,16
2022-12-25,0.2210416666666667,6
2022-12-26,,0
2022-12-27,0.26317,5
2022-12-28,0.2328067272727272,11
2022-12-29,0.280279,3
2022-12-30,0.2219765,16
2022-12-31,0.1707683333333333,3
2023-01-01,0.260935,2
2023-01-02,0.2831483333333333,3
2023-01-03,0.2345694444444444,9
2023-01-04,0.269645,5
2023-01-05,0.25943075,8
2023-01-06,0.21348525,8
2023-01-07,0.2340991538461538,13
2023-01-08,0.1997032,5
2023-01-09,0.17849975,4
2023-01-10,0.2168448125,16
2023-01-11,0.2419035999999999,10
2023-01-12,0.312868,1
2023-01-13,0.1383634210526316,19
2023-01-14,0.258080857142857,14
2023-01-15,0.2328447499999999,12
2023-01-16,0.2292679999999999,7
2023-01-17,0.2477958571428571,7
2023-01-18,0.2829262,5
2023-01-19,0.22044325,8
2023-01-20,0.2039513333333333,3
2023-01-21,0.231076,5
2023-01-22,0.205487,1
2023-01-23,0.239027,6
2023-01-24,0.256056,4
2023-01-25,0.256126,1
2023-01-26,0.2785095999999999,5
2023-01-27,0.2135372999999999,10
2023-01-28,0.27840375,12
2023-01-29,0.288269,5
2023-01-30,0.29878125,4
2023-01-31,0.269065625,16
2023-02-01,0.3067364285714286,7
2023-02-02,0.2285168,5
2023-02-03,0.2554555,2
2023-02-04,0.2665871999999999,5
2023-02-05,0.27926075,4
2023-02-06,0.3173955,2
2023-02-07,0.2264006666666666,3
2023-02-08,0.2268487777777778,9
2023-02-09,0.2348625,4
2023-02-10,0.2556715,4
2023-02-11,0.274222,6
2023-02-12,0.29212,7
2023-02-13,0.228247,3
2023-02-14,0.2070656,10
2023-02-15,0.1972314545454545,11
2023-02-16,0.248164,1
2023-02-17,0.2607528999999999,10
2023-02-18,0.2746095,2
2023-02-19,0.2887918,5
2023-02-20,,0
2023-02-21,0.2038071999999999,5
2023-02-22,0.2678711666666667,6
2023-02-23,0.23950675,4
2023-02-24,0.2594516,5
2023-02-25,0.23878925,4
2023-02-26,0.254876,1
2023-02-27,0.303068,1
2023-02-28,0.2110008571428571,7
2023-03-01,0.3211926666666667,3
2023-03-02,0.2817666666666666,3
2023-03-03,0.185367,8
2023-03-04,0.2575976,10
2023-03-05,0.249665,1
2023-03-06,0.2811843333333333,6
2023-03-07,0.2746631666666666,6
2023-03-08,0.2782736,5
2023-03-09,0.238797125,8
2023-03-10,0.1498763,10
2023-03-11,0.11207775,4
2023-03-12,0.2641978,5
2023-03-13,0.0468919999999999,3
2023-03-14,0.206039125,8
2023-03-15,0.1205351428571428,7
2023-03-16,0.1844175882352941,17
2023-03-17,0.1134994499999999,20
2023-03-18,0.2893304,5
2023-03-19,0.3075576,5
2023-03-20,0.1955338125,16
2023-03-21,0.2468161428571428,7
2023-03-22,0.1893084444444444,9
2023-03-23,-0.01935,1
2023-03-24,0.25217375,8
2023-03-25,0.23350125,4
2023-03-26,0.218364,2
2023-03-27,0.239308,2
2023-03-28,0.2457501428571429,7
2023-03-29,0.2908146666666666,6
