date,sentiment,num_articles
1999-11-01,,0
1999-11-02,,0
1999-11-03,,0
1999-11-04,,0
1999-11-05,,0
1999-11-06,,0
1999-11-07,,0
1999-11-08,,0
1999-11-09,,0
1999-11-10,,0
1999-11-11,,0
1999-11-12,,0
1999-11-13,,0
1999-11-14,,0
1999-11-15,,0
1999-11-16,,0
1999-11-17,,0
1999-11-18,,0
1999-11-19,,0
1999-11-20,,0
1999-11-21,,0
1999-11-22,,0
1999-11-23,,0
1999-11-24,,0
1999-11-25,,0
1999-11-26,,0
1999-11-27,,0
1999-11-28,,0
1999-11-29,,0
1999-11-30,,0
2022-12-18,0.2150045,2
2022-12-19,0.1430799999999999,2
2022-12-20,0.480761,1
2022-12-21,0.216252,1
2022-12-22,0.0920295,6
2022-12-23,0.156235,8
2022-12-24,,0
2022-12-25,,0
2022-12-26,,0
2022-12-27,0.0605649999999999,2
2022-12-28,0.0826616666666666,3
2022-12-29,0.1323468333333333,6
2022-12-30,0.154972,2
2022-12-31,,0
2023-01-01,,0
2023-01-02,0.069811,1
2023-01-03,0.0666085,4
2023-01-04,0.0171985,2
2023-01-05,0.0621673333333333,3
2023-01-06,0.1157386296296296,27
2023-01-07,0.0932938888888888,9
2023-01-08,,0
2023-01-09,0.1241178333333333,12
2023-01-10,0.1420351111111111,9
2023-01-11,0.106185,2
2023-01-12,0.2106406666666667,3
2023-01-13,0.123758,1
2023-01-14,,0
2023-01-15,,0
2023-01-16,0.0761879999999999,3
2023-01-17,0.191722,4
2023-01-18,0.1664358,5
2023-01-19,0.1281643333333333,6
2023-01-20,0.1364738888888889,9
2023-01-21,,0
2023-01-22,,0
2023-01-23,0.225609,1
2023-01-24,0.22906125,4
2023-01-25,0.22066,4
2023-01-26,0.17397725,4
2023-01-27,0.156216,2
2023-01-28,,0
2023-01-29,0.1487795,2
2023-01-30,0.210044,2
2023-01-31,-0.019422,1
2023-02-01,0.2553836666666667,3
2023-02-02,0.0438456666666666,3
2023-02-03,0.282608,1
2023-02-04,,0
2023-02-05,,0
2023-02-06,0.1180444,5
2023-02-07,-0.016341,4
2023-02-08,0.0906195,6
2023-02-09,0.0961149999999999,3
2023-02-10,0.065568,2
2023-02-11,,0
2023-02-12,-0.0267874,5
2023-02-13,0.11442525,4
2023-02-14,0.0048653333333333,3
2023-02-15,0.1886834285714285,21
2023-02-16,0.169604,4
2023-02-17,0.1317831428571428,7
2023-02-18,,0
2023-02-19,,0
2023-02-20,,0
2023-02-21,0.053064,1
2023-02-22,0.1991645,2
2023-02-23,0.1223845,4
2023-02-24,0.136397,1
2023-02-25,0.135354,1
2023-02-26,,0
2023-02-27,0.1039865,2
2023-02-28,0.057239,4
2023-03-01,0.1402946666666666,3
2023-03-02,0.0988576666666666,3
2023-03-03,0.141117,5
2023-03-04,,0
2023-03-05,0.0746713333333333,3
2023-03-06,0.2643965,4
2023-03-07,0.095095,1
2023-03-08,0.143535,3
2023-03-09,0.0717413333333333,3
2023-03-10,0.327788,1
2023-03-11,,0
2023-03-12,,0
2023-03-13,0.1866831666666667,6
2023-03-14,0.1464925,6
2023-03-15,0.0248735,2
2023-03-16,0.1580825,8
2023-03-17,0.156833,3
2023-03-18,,0
2023-03-19,0.285502,1
2023-03-20,0.15249675,4
2023-03-21,0.112495,3
2023-03-22,0.0769867142857142,7
2023-03-23,0.1183005714285714,7
2023-03-24,0.0798957499999999,4
2023-03-25,,0
2023-03-26,,0
2023-03-27,0.08707,3
2023-03-28,0.281088,1
2023-03-29,0.1586089999999999,3
2023-03-30,0.1828303333333333,6
2023-03-31,0.033474,3
2023-04-01,,0
2023-04-02,,0
2023-04-03,0.1032816,5
2023-04-04,0.114548,3
2023-04-05,0.0737903333333333,3
2023-04-06,-0.0113693333333333,3
2023-04-07,,0
2023-04-08,,0
