date,open,high,low,close,volume
2024-08-12,2.54,2.87,2.1501,2.35,103851.0
2024-08-13,2.47,2.685,2.36,2.43,145719.0
2024-08-14,2.44,2.47,2.2,2.2,54781.0
2024-08-15,2.13,2.23,1.17,1.56,591922.0
2024-08-16,1.79,1.9971,1.64,1.76,276907.0
2024-08-19,1.82,1.85,1.11,1.31,221583.0
2024-08-20,1.3,1.56,1.25,1.54,184978.0
2024-08-21,1.56,1.74,1.555,1.65,58004.0
2024-08-22,1.6,1.73,1.6,1.65,36152.0
2024-08-23,1.66,1.7677,1.6,1.69,909967.0
2024-08-26,1.6303,1.816,1.48,1.5,124189.0
2024-08-27,1.49,1.6399,1.4562,1.54,61292.0
2024-08-28,1.48,1.64,1.4412,1.49,92555.0
2024-08-29,1.65,2.49,1.601,2.08,2495486.0
2024-08-30,1.94,2.3,1.91,1.92,230152.0
2024-09-03,1.92,2.16,1.62,1.67,65065.0
2024-09-04,1.62,1.98,1.62,1.77,92750.0
2024-09-05,1.72,1.93,1.6426,1.782,39262.0
2024-09-06,1.86,1.86,1.64,1.65,11194.0
2024-09-09,1.8499,1.9,1.61,1.68,49862.0
2024-09-10,1.8,1.89,1.6576,1.72,28115.0
2024-09-11,1.75,1.75,1.56,1.69,64059.0
2024-09-12,1.99,2.45,1.82,2.1,1085080.0
2024-09-13,2.0,2.0096,1.85,2.0,84205.0
2024-09-16,1.94,1.996,1.93,1.96,14541.0
2024-09-17,2.01,2.01,1.832,1.9,34821.0
2024-09-18,2.0,2.0,1.89,1.89,37386.0
2024-09-19,1.97,1.99,1.83,1.92,35423.0
2024-09-20,1.94,2.04,1.85,1.89,55936.0
2024-09-23,1.89,1.89,1.75,1.8398,34945.0
2024-09-24,1.84,1.94,1.8,1.91,102528.0
2024-09-25,1.8601,1.97,1.8,1.81,19943.0
2024-09-26,1.86,1.899,1.817,1.8535,8768.0
2024-09-27,1.89,1.98,1.8521,1.9,50268.0
2024-09-30,1.9,2.26,1.85,2.019,152762.0
2024-10-01,2.07,2.07,1.9105,1.94,50773.0
2024-10-02,2.1,2.1,1.8,1.88,82179.0
2024-10-03,1.81,1.85,1.62,1.71,97005.0
2024-10-04,1.74,1.81,1.67,1.74,30569.0
2024-10-07,1.75,1.94,1.65,1.7,83380.0
2024-10-08,1.7,1.72,1.52,1.54,73158.0
2024-10-09,1.6,1.61,1.522,1.57,22638.0
2024-10-10,1.61,1.62,1.5,1.52,16807.0
2024-10-11,1.55,1.58,1.51,1.58,16559.0
2024-10-14,1.54,1.64,1.54,1.61,71535.0
2024-10-15,1.61,1.7,1.5801,1.68,14922.0
2024-10-16,1.6101,1.6893,1.55,1.55,20154.0
2024-10-17,1.54,1.54,1.4,1.485,19540.0
2024-10-18,1.48,1.5599,1.46,1.46,20557.0
2024-10-21,1.46,1.51,1.46,1.51,7540.0
2024-10-22,1.54,1.54,1.51,1.52,8192.0
2024-10-23,1.53,1.53,1.46,1.462,11554.0
2024-10-24,1.45,1.5044,1.385,1.41,22310.0
2024-10-25,1.37,1.5277,1.37,1.4,17773.0
2024-10-28,1.4244,1.55,1.4102,1.506,37335.0
2024-10-29,1.46,1.536,1.445,1.536,18019.0
