date,shares,amount,buy_flag
2003-11-24,1258181.0,32146524.55,0
2003-12-22,220000.0,6272200.0,0
2004-02-02,3630.0,159320.7,1
2004-02-10,37063.0,1651030.6357999998,0
2004-03-19,5500.0,234379.75,0
2004-03-22,40000.0,1690636.0,0
2004-03-23,40045.0,1694247.887,0
2004-04-05,525.0,23525.25,1
2004-04-27,9000.0,423609.3000000001,0
2004-04-29,11777.0,557786.9848,0
2004-06-07,13207.0,637804.3303,0
2004-07-13,343.0,17510.149999999998,1
2004-09-02,2000.0,105360.0,0
2004-09-30,243.0,13197.33,1
2004-10-27,9000.0,494300.7,0
2004-12-23,316.0,19174.88,1
2005-05-09,5000.0,299750.0,0
2005-05-10,3000.0,181500.0,0
2005-06-10,12247.0,809526.7,0
2005-06-29,6600.0,450076.0,0
2005-06-30,592.0,40256.0,1
2005-08-09,15200.0,1048573.52,0
2005-10-04,268.0,10468.080000000002,1
2005-12-29,170.0,6220.3,1
2005-12-30,430.0,15733.7,1
2006-03-15,39691.0,1446776.641,0
2006-03-17,98252.0,3710378.7028,0
2006-03-20,95000.0,3544469.0,0
2006-03-21,45000.0,1647706.4999999998,0
2006-03-22,159851.0,5836837.1763,0
2006-03-23,49126.0,1787027.0264,0
2006-04-07,602.0,21979.02,1
2006-05-02,5.0,159.3,1
2006-07-06,529.0,17721.5,1
2006-08-15,2000.0,71980.0,1
2006-10-03,322.0,11263.559999999998,1
2006-11-29,20000.0,888731.0,0
2006-11-30,643344.0,28032931.6983,0
2006-12-01,42000.0,1817075.75,0
2006-12-04,58800.0,2558005.8000000003,0
2006-12-14,900.0,39492.0,0
2007-01-03,454.0,18954.5,1
2007-01-31,8500.0,365501.7,0
2007-05-01,4000.0,209200.0,0
2007-05-03,26365.0,1359484.86,0
2007-07-05,691.0,34245.96,1
2007-07-30,9800.0,470400.0,1
2007-07-31,20000.0,968664.0,1
2007-08-13,5.0,256.91,1
2007-09-07,4000.0,196427.0,0
2007-10-02,512.0,27071.3872,1
2007-11-16,10383.0,550357.36,0
2007-11-26,7.0,377.5702,1
2008-01-03,693.0,36923.03999999999,1
2008-03-24,1532.0,88856.0,0
2008-04-02,729.0,42938.09999999999,1
2008-05-07,3.0,208.77,1
2008-06-27,4084.0,276527.64,1
2008-07-08,451.0,31146.06,1
2008-08-05,705.0,34894.4685,1
2008-08-21,2700.0,137402.0,0
2008-09-30,1516.0,55606.880000000005,1
2009-01-02,2062.0,69180.09999999999,1
2009-01-05,2.0,70.86,0
2009-04-01,1721.0,54004.98,1
2009-07-01,1329.0,46395.38999999999,1
2009-09-04,18000.0,701308.7999999999,0
2009-10-01,1021.0,43494.600000000006,1
2009-12-17,4700.0,202288.0,0
2010-01-05,1612.0,70799.04000000001,1
2010-04-01,1366.0,56006.0,1
2010-07-01,989.0,35742.46,1
2010-09-14,15200.0,528808.0,0
2010-10-01,971.0,35014.26,1
2010-11-08,10000.0,383800.0,1
2011-01-03,914.0,40983.76,1
2011-04-01,970.0,48403.0,1
2011-05-17,15200.0,747840.0,0
2011-06-01,10000.0,522841.0,0
2011-07-01,864.0,45377.28,1
2011-08-02,931.0,57360.5858,0
2011-08-04,2180.0,129056.0,0
2011-08-09,1000.0,50560.0,1
2011-10-03,788.0,42047.67999999999,1
2012-01-03,1042.0,57091.17999999999,1
2012-04-02,1067.0,51440.07,1
2012-06-15,795.0,37818.15,0
2012-07-03,819.0,43922.97,1
2012-07-31,3300.0,189128.61,0
2012-08-01,11129.0,622165.6320999999,0
2012-09-13,1750.0,101062.325,0
2012-10-01,701.0,41359.0,1
2013-01-02,974.0,57446.51999999999,1
2013-01-28,107026.0,6486182.66,0
2013-03-05,4000.0,253640.0,0
2013-04-01,383.0,25948.25,1
2013-05-20,41200.0,3353064.0,0
2013-07-01,271.0,21509.270000000004,1
2013-07-31,83500.0,7327960.0,0
2013-10-01,234.0,20760.48,1
2014-01-02,302.0,27113.56,1
2014-02-24,24511.0,2496445.35,0
2014-02-27,109200.0,11002444.12,0
2014-02-28,28012.0,2857224.0,0
2014-04-01,223.0,21624.31,1
2014-06-04,43500.0,4628315.02,0
2014-07-01,160.0,17104.0,1
2014-10-01,179.0,16385.66,1
2014-11-05,43500.0,4167364.08,0
2014-11-06,16500.0,1603971.0,0
2014-11-19,3276.0,314594.28,0
2015-01-02,276.0,20893.2,1
2015-03-23,10200.0,807840.0,0
2015-03-27,80483.0,6424927.33,0
2015-04-01,299.0,24778.13,1
2015-05-12,19384.0,1792826.16,0
2015-05-13,2874.0,257682.84,0
2015-05-14,20504.0,1861148.08,0
2015-05-19,37494.0,3298318.84,0
2015-07-01,240.0,19521.6,1
2015-08-05,87000.0,6509873.52,0
2015-10-01,289.0,18718.53,1
2015-11-10,14095.0,940841.25,0
2016-01-04,431.0,22468.03,1
2016-01-05,500.0,26655.0,0
2016-04-01,357.0,24011.820000000003,1
2016-06-30,4981.0,384583.01,0
2016-07-01,277.0,21448.11,1
2016-10-03,313.0,22730.06,1
2016-11-14,3628.0,241225.72,0
2017-01-03,417.0,27271.800000000003,1
2017-03-31,3479.0,210688.24,0
2017-04-03,421.0,25723.1,1
2017-06-21,1500.0,75000.0,1
2017-06-22,12000.0,613880.0,1
2017-06-23,28000.0,1499275.15,1
2017-07-03,401.0,23494.59,1
2017-10-02,406.0,26487.44,1
2017-11-15,10000.0,592600.0,1
2017-11-16,53760.0,3179366.4,0
2018-01-02,709.0,40356.28,1
2018-04-02,1005.0,47747.55,1
2018-06-06,4000.0,204720.0,1
2018-07-02,861.0,47509.98,1
2018-08-09,5000.0,251000.0,1
2018-10-01,1073.0,47458.78999999999,1
2018-10-31,15800.0,539728.0,1
2018-11-01,10000.0,346599.99999999994,1
2018-11-02,19829.0,656253.97,1
2018-11-16,41660.0,688519.8,1
2018-11-21,10000.0,175200.0,1
2018-12-26,5331.0,103261.47,1
2019-01-02,2061.0,38932.29,1
2019-02-19,26199.0,499254.72,1
2019-02-22,5750.0,111895.0,1
2019-03-14,6000.0,118740.0,1
2019-03-29,20425.0,425072.95,1
2019-04-01,3315.0,68753.09999999999,1
2019-05-29,13572.0,249317.64,1
2019-06-13,2970.0,47609.100000000006,0
2020-03-03,3000.0,18000.0,1
2020-03-05,25299752.0,0.0,0
2020-05-12,1000.0,12860.0,1
2021-08-02,34412.0,614207.1599999999,1
2021-08-03,8475.0,150007.5,1
2022-05-03,11568.0,489789.12000000005,0
2022-11-01,98783.0,4100363.7904,0
2022-11-09,98783.0,4104127.4227,0
2022-11-10,9821.0,414003.2729,0
2023-06-09,31170.0,1201915.2000000002,0
2023-09-14,20000000.0,828000000.0,0
2024-05-28,46884.0,1935840.36,0
2024-05-29,35000.0,1425200.0,0
2024-12-03,45922.0,2060575.42,0
2025-03-11,30844.0,1503336.56,0
2025-04-28,7216.0,368016.0,0
2025-07-25,12438.0,646029.72,0
