date,shares,amount,buy_flag
2004-02-12,19885.0,810260.3,0
2004-02-13,4000.0,162200.0,0
2004-02-23,5300.0,217379.0,0
2004-03-01,4500.0,189000.0,0
2004-03-02,4500.0,191250.0,0
2004-03-03,20000.0,829404.0,0
2004-03-23,20000.0,825697.0,0
2004-06-24,20000.0,902865.0,0
2004-08-12,24600.0,1135417.92,0
2004-08-13,15400.0,704822.58,0
2004-08-16,19512.0,874418.5728,0
2004-08-18,17500.0,773386.25,0
2004-08-19,30000.0,1323849.0,0
2004-08-20,22300.0,983951.82,0
2004-08-23,2100.0,92695.05,0
2004-08-24,1500.0,66225.0,0
2004-08-25,12800.0,567911.6799999999,0
2004-08-26,40000.0,1778352.0,0
2004-08-27,30000.0,1335993.0,0
2004-08-30,2300.0,102448.05,0
2004-09-02,1425.0,43220.25,0
2004-09-07,5200.0,160800.0,0
2004-09-08,1400.0,43626.94,0
2004-09-17,7200.0,220680.0,0
2004-09-20,26600.0,789778.5,0
2004-09-21,4600.0,134349.9,0
2004-09-22,20000.0,572720.0,0
2004-09-23,38350.0,1086068.165,0
2004-11-10,30000.0,928488.0,0
2004-11-26,22500.0,697875.75,0
2004-11-29,36000.0,1108285.2,0
2004-11-30,145000.0,4489077.0,0
2004-12-01,150000.0,4712582.0,0
2004-12-02,22781.0,715644.1652,0
2004-12-10,40000.0,1268408.0,0
2004-12-14,30900.0,1000334.97,0
2004-12-17,60150.0,1968408.5,0
2004-12-21,55700.0,1833666.2800000005,0
2004-12-22,38804.0,1275568.4316,0
2004-12-23,3000.0,98244.0,1
2005-02-10,11100.0,404032.24,0
2005-02-24,3000.0,106650.0,0
2005-02-25,6800.0,242738.92,0
2005-03-02,1600.0,57136.0,1
2005-03-04,4123.0,148428.0,0
2005-03-08,10000.0,356512.0,0
2005-03-14,16800.0,603422.2,0
2005-03-16,560.0,19902.4,1
2005-03-21,175.0,6143.0,1
2005-05-12,1350.0,48462.3,1
2005-05-12,6800.0,243379.92,0
2005-05-13,5400.0,192291.84,0
2005-05-16,100000.0,3532300.0,0
2005-05-17,85639.0,3024376.5775,0
2005-05-18,41000.0,1458621.44,0
2005-05-23,29400.0,1055460.0,0
2005-05-25,4250.0,153000.0,0
2005-06-01,5571.0,199998.9,1
2005-06-01,10000.0,361522.0,0
2005-06-07,10000.0,354491.0,0
2005-06-13,6800.0,238680.0,0
2005-06-15,12500.0,438160.0,0
2005-06-16,13000.0,463180.9,0
2005-06-21,18800.0,672384.0,0
2005-06-22,43624.0,1625415.96,0
2005-06-23,32159.0,1212156.4,0
2005-06-24,7600.0,284267.36,0
2005-08-11,12950.0,488543.93,0
2005-08-12,12950.0,488799.045,0
2005-08-25,3000.0,114701.1,0
2005-09-01,6800.0,258244.08,0
2005-09-02,1500.0,56779.05,0
2005-09-06,54500.0,2081514.2,0
2005-09-07,40100.0,1532978.89,0
2005-09-08,32300.0,1228973.0099999998,0
2005-09-09,23100.0,879442.41,0
2005-09-12,1000.0,38226.0,0
2005-09-16,39050.0,1514760.9350000003,0
2005-11-17,6800.0,227173.72,0
2005-11-21,600.0,20022.0,1
2005-11-28,3010.0,98667.8,1
2005-11-28,18800.0,616685.12,0
2005-12-01,12000.0,400444.0,0
2005-12-16,14000.0,462030.0,0
2005-12-19,18564.0,608850.94,0
2005-12-20,15000.0,494631.78,0
2005-12-21,50150.0,1655128.29,0
2005-12-22,21500.0,709813.8,0
2005-12-27,500.0,16525.0,0
2006-01-25,30000.0,1032990.0,0
2006-02-09,3000.0,100064.1,0
2006-02-14,1200.0,39888.0,1
2006-02-23,14300.0,500631.56,0
2006-03-01,1500.0,51755.0,0
2006-03-09,25500.0,905250.0,0
2006-03-10,31500.0,1143530.7,0
2006-03-13,12100.0,441650.0,0
2006-03-14,4500.0,162450.0,0
2006-03-15,900.0,32760.0,0
2006-03-20,5800.0,213585.0,0
2006-03-21,6000.0,221101.0,0
2006-03-22,5550.0,206915.0,0
2006-05-11,12500.0,469241.0,0
2006-05-16,27970.0,1035035.444,0
2006-05-17,25000.0,929731.0,0
2006-05-18,13761.0,506234.8,0
2006-05-25,5500.0,200815.0,0
2006-06-01,30000.0,1087758.0,0
2006-06-05,1300.0,46230.0,0
2006-06-16,73800.0,2588727.0,0
2006-06-23,7200.0,253955.52,0
2006-08-11,21000.0,782874.0,0
2006-08-16,5600.0,212284.0,0
2006-08-17,15360.0,577916.0,0
2006-08-18,35988.0,1343088.492,0
2006-09-12,10000.0,390000.0,0
2006-09-19,3150.0,119895.0,0
2006-09-21,25000.0,967500.0,0
2006-09-25,6000.0,230424.00000000003,0
2006-10-26,20000.0,811120.0,0
2006-11-09,41520.0,1729285.0,0
2006-11-14,600.0,25046.0,1
2006-11-16,14200.0,607050.0,0
2006-11-17,8900.0,380690.0,0
2006-12-06,2500.0,105431.27,1
2007-02-08,600.0,28128.0,0
2007-02-09,13700.0,638456.88,0
2007-02-12,14350.0,666334.135,0
2007-02-13,46100.0,2148126.24,0
2007-02-26,3450.0,162741.0,1
2007-02-28,2100.0,100800.0,0
2007-03-07,640.0,30204.8,0
2007-05-10,7200.0,356522.68,1
2007-05-11,400.0,19788.0,1
2007-05-23,500.0,24534.0,1
2007-05-30,17250.0,857325.0,0
2007-06-13,40000.0,1962832.0,0
2007-06-14,4200.0,206380.02,0
2007-06-19,2500.0,122599.599,1
2007-08-10,2000.0,93623.0,1
2007-08-13,642.0,29885.1,1
2007-08-27,6000.0,276812.0,0
2007-09-06,445.0,19982.5,1
2007-11-08,1500.0,76595.0,1
2007-11-08,38900.0,1987741.4,0
2007-11-12,20900.0,1083873.42,0
2007-11-13,194.0,10053.08,1
2007-11-14,7500.0,393833.518,0
2007-11-21,2500.0,134124.0,1
2007-11-29,5000.0,279142.0,0
2007-12-03,5000.0,283594.5,0
2008-02-11,5000.0,270777.564,0
2008-02-12,5500.0,299750.0,0
2008-02-13,9000.0,495000.0,0
2008-02-21,12000.0,638865.0,0
2008-02-26,1300.0,70720.0,0
2008-02-27,7700.0,418880.0,0
2008-02-29,6000.0,320406.0,0
2008-03-18,579.0,30513.300000000003,1
2008-03-31,2550.0,135561.0,1
2008-05-12,2000.0,108200.0,0
2008-05-13,1000.0,54100.0,0
2008-05-15,3000.0,165000.0,0
2008-05-16,6000.0,339000.0,0
2008-05-19,11000.0,627689.3200000001,0
2008-05-21,6928.0,398360.85,0
2008-08-06,3450.0,210306.825,0
2008-08-08,14200.0,875565.36,0
2008-08-13,25000.0,1527287.1,0
2008-08-21,3000.0,183159.3,0
2008-09-12,4116.0,263678.7804,0
2008-09-15,4694.0,303638.431,0
2008-09-17,9000.0,567027.9,0
2008-11-14,7500.0,427695.0,0
2009-02-09,24000.0,1267279.2,0
2009-02-26,10200.0,496578.84,0
2009-06-11,7350.0,376736.745,0
2009-06-15,8000.0,410955.2,0
2009-09-02,7500.0,425239.5,0
2009-11-10,39172.0,2311148.0,0
2009-11-13,8000.0,468089.6,0
2009-12-01,4000.0,237697.6,0
2009-12-04,1250.0,75625.0,1
2009-12-04,7500.0,457500.0,0
2010-02-12,5000.0,321478.5,0
2010-02-18,10500.0,687258.6,0
2010-02-19,705.0,46245.92599999999,1
2010-02-25,400.0,26400.0,1
2010-03-09,18000.0,1212755.4,0
2010-03-15,26100.0,1755081.45,0
2010-03-16,5400.0,364631.76,0
2010-03-18,6000.0,407044.8,0
2010-03-22,5000.0,344072.45,0
2010-03-24,4500.0,308711.69999999995,0
2010-05-17,15000.0,1005546.0,0
2010-05-24,5000.0,330000.0,0
2010-05-25,1200.0,79200.0,0
2010-05-26,7900.0,521400.0,0
2010-05-27,1050.0,69594.0,0
2010-06-11,3050.0,207697.375,0
2010-09-20,2000.0,128875.8,0
2010-09-21,4000.0,257095.2,0
2010-09-24,6000.0,386721.00000000006,0
2010-12-21,6000.0,416889.0,0
2011-02-10,3650.0,259496.02,0
2011-02-11,4000.0,289026.8,0
2011-02-22,3220.0,237181.014,0
2011-02-23,13424.0,991214.1912,0
2011-02-24,10000.0,732706.0,0
2011-02-25,14028.0,1038072.0,0
2011-03-02,2000.0,149326.8,0
