date,shares,amount,buy_flag
2003-07-03,8.0,270.0,0
2004-04-08,7500.0,315038.0,0
2004-04-12,4445.0,177826.7,0
2004-04-20,6115.0,235450.2,0
2004-09-09,1250.0,57250.0,0
2004-09-15,5400.0,240030.00000000003,0
2004-11-08,16952.0,808750.36,0
2004-11-22,41000.0,2013875.0,0
2004-11-24,35000.0,1773282.0,0
2004-12-15,8000.0,416629.0,0
2005-02-23,6300.0,314124.0,0
2005-03-04,2500.0,128383.0,0
2005-03-10,7500.0,373754.0,0
2005-03-24,3100.0,150233.0,0
2005-05-10,38764.0,2147729.68,0
2005-05-11,45000.0,2501487.0,0
2005-06-07,1800.0,103157.0,0
2005-08-05,2500.0,158125.0,0
2005-11-07,75000.0,4517035.0,0
2005-11-09,35412.0,2179057.6,0
2005-12-08,12550.0,791455.0,0
2005-12-09,5700.0,359670.0,0
2006-06-02,8881.0,621670.0,0
2006-06-20,1000.0,67810.0,0
2006-08-30,89160.0,6488173.199999999,0
2006-09-29,2400.0,178148.0,0
2006-11-29,24098.0,1997805.1,0
2007-03-15,5555.0,497780.85,0
2007-03-20,13000.0,1172226.0,0
2007-03-21,25762.0,2314808.42,0
2007-03-22,5500.0,500146.0,0
2007-09-11,3525.0,291593.75,0
2007-11-28,9737.0,802828.5,0
2007-12-07,16368.0,1441192.72,0
2008-03-25,2500.0,204714.0,0
2008-05-13,27190.0,2252380.5,0
2008-05-14,65178.0,5447186.750000001,0
2008-05-15,34700.0,2900829.58,0
2008-09-18,3850.0,295742.5,0
2009-03-20,2500.0,107090.0,0
2009-05-13,13901.0,710739.6000000001,0
2009-06-04,50000.0,2760889.54,0
2009-08-17,18500.0,1080389.3,0
2009-11-09,4500.0,294010.0,0
2009-11-23,50000.0,3245198.45,0
2010-03-09,7223.0,520124.95,0
2010-03-10,2500.0,179898.0,0
2010-05-12,44950.0,3536487.0400000005,0
2010-05-14,1003.0,76417.45000000001,0
2011-03-02,7246.0,587946.4400000001,0
2011-03-23,2500.0,200283.0,0
2011-05-12,3229.0,276786.75,0
2011-08-16,3000.0,260119.0,0
2011-09-08,75000.0,6678381.890000001,0
2011-12-01,10000.0,877032.72,0
2012-02-27,4000.0,386301.01,0
2012-03-05,46345.0,4470044.44,0
2012-03-09,2500.0,240206.02,0
2012-05-16,1400.0,140388.0,0
2012-06-06,10000.0,994183.95,0
2012-06-08,365.0,36434.3,0
2012-08-14,26748.0,2809402.62,0
2012-08-22,21028.0,2253342.36,0
2012-08-23,8300.0,888655.5,0
2013-02-27,2500.0,267782.69,0
2013-03-04,2500.0,264610.25,0
2013-05-14,11922.0,1402251.7899999998,0
2013-05-15,15260.0,1791045.0,0
2014-11-25,22975.0,3010186.9599999995,0
2014-11-26,528.0,69273.59999999999,0
2015-03-12,8203.0,1157708.73,0
2016-02-12,7501.0,1102647.0,0
2016-02-16,13359.0,1965925.97,0
2016-05-09,32015.0,5067755.470000001,0
2017-02-21,34186.0,4856441.030000001,0
2017-02-23,20000.0,2844124.65,0
2017-02-27,11107.0,1480403.06,0
2017-08-09,5053.0,672330.1900000001,0
2017-09-07,54974.0,7197165.19,0
2017-11-13,9900.0,1311156.26,0
2017-11-14,30100.0,3963898.72,0
2018-03-14,30000.0,3532663.7399999998,0
2018-05-30,20000.0,2381121.6,0
2018-06-01,2578.0,307462.1,0
2018-06-05,20000.0,2391510.76,0
2018-06-07,20000.0,2427647.64,0
2018-12-03,12210.0,1617015.5,0
2020-02-13,600.0,75087.0,0
2020-02-14,600.0,75099.59999999999,0
2022-06-21,10565.0,1012586.975,1
2023-02-13,12500.0,1389083.75,0
2023-02-14,1891.0,212195.7285,0
2023-11-29,4870.0,461968.2,0
2023-12-04,345.0,34469.840000000004,0
2023-12-05,20000.0,1974502.5,0
2024-09-05,30292.0,3519092.242,0
2024-09-06,700.0,81529.0,0
2024-09-09,5937.0,691466.1934,0
2024-09-18,18353.0,2124056.9255,0
