date,shares,amount,buy_flag
2005-08-10,41300.0,660800.0,1
2005-08-11,100.0,1625.0,1
2005-08-26,2550.0,44872.0,1
2005-11-14,27000.0,382257.0,1
2005-11-15,5000.0,71554.0,1
2005-11-16,3000.0,45756.0,1
2005-11-18,1000.0,15490.0,1
2005-11-21,1500.0,23710.0,1
2005-11-22,1000.0,15575.0,1
2006-02-28,3000.0,53699.99999999999,1
2006-03-03,1450.0,25041.5,1
2006-03-06,2500.0,42490.0,1
2006-03-08,900.0,15165.000000000002,1
2006-03-09,1000.0,16750.0,1
2006-03-13,1000.0,16830.0,1
2006-05-12,11000.0,185610.0,1
2006-05-15,2000.0,33520.0,1
2006-08-01,2000.0,32420.0,1
2007-02-13,59633.0,2019497.69,0
2007-02-14,31033.0,1061328.6,0
2007-02-15,22178.0,768356.81,0
2007-02-20,26089.0,964646.04,0
2007-02-23,3000.0,120000.0,0
2007-05-03,25000.0,1025107.5,0
2007-05-04,10900.0,447097.29,0
2007-05-07,10000.0,410678.0,0
2007-05-10,3600.0,145215.36000000002,0
2007-05-11,29200.0,1176424.0,0
2007-05-14,29667.0,1212621.0078,0
2007-11-16,94567.0,7905798.539700001,0
2007-11-20,10000.0,824477.0,0
2007-11-26,91772.0,7726483.2,0
2007-11-27,25000.0,2105582.5,0
2007-11-28,73834.0,6354898.7796,0
2007-11-29,25000.0,2242957.5,0
2008-01-15,10000.0,1178828.0,0
2008-02-15,10000.0,1143300.0,0
2008-02-28,10000.0,1260268.0,0
2008-02-29,36500.0,4619342.5,0
2008-03-17,10000.0,1105900.0,0
2008-04-15,30000.0,4351500.0,0
2008-05-15,30000.0,4132539.0,0
2008-06-16,30000.0,4711275.0,0
2008-07-15,30000.0,4823169.0,0
2008-08-11,43900.0,5848801.119999999,0
2008-08-15,5800.0,742070.56,1
2008-08-15,108800.0,14095401.77,0
2008-08-20,2000.0,275000.0,0
2008-08-22,1367.0,192118.18,0
2008-08-25,9400.0,1390984.74,0
2008-08-26,16500.0,2442265.5,0
2008-09-11,10000.0,1051909.0,0
2008-09-15,50000.0,5733865.0,0
2008-09-17,27350.0,3282142.22,0
2008-10-15,9000.0,545220.0,0
2008-10-30,20100.0,1166471.0,1
2008-11-17,5000.0,257200.0,0
2008-11-26,600.0,31878.0,1
2008-12-15,1000.0,50780.0,0
2009-01-15,1000.0,45000.0,0
2009-02-17,2000.0,103520.0,0
2010-05-12,4600.0,339345.5,1
2010-05-17,1300.0,90766.65,1
2010-05-18,475.0,34670.25,1
2010-05-21,400.0,27008.0,1
2010-06-09,1646.0,99829.9,1
2010-08-17,300.0,27299.01,1
2010-11-09,5000.0,641958.5445,0
2010-11-15,10000.0,1206132.18,0
2010-11-17,10000.0,1151315.08,0
2010-11-18,25800.0,3068781.0500000003,0
2010-12-15,10000.0,1172969.0,0
2011-01-18,20000.0,2922805.1083,0
2011-02-15,70000.0,10178504.3443,0
2011-03-15,40000.0,4838145.28,0
2011-03-22,250.0,31130.0,1
2011-04-15,70000.0,9147801.913,0
2011-05-13,250.0,33530.0,1
2011-05-16,70000.0,9555582.4502,0
2011-05-19,2500.0,350076.835,0
2011-05-24,8218.0,1212198.5554,0
2011-06-01,8000.0,1215124.8,0
2011-06-15,70000.0,10603354.4928,0
2011-07-15,50000.0,7530897.896400001,0
2011-08-12,2000.0,335945.0,0
2011-08-15,20000.0,3365646.43,0
2011-08-16,13000.0,2169447.8,0
2011-08-23,2000.0,356296.7,0
2011-08-29,2300.0,430583.23,0
2011-09-01,7400.0,1369250.86,0
2011-09-15,20000.0,3602264.432,0
2011-10-17,20000.0,2922687.2402,0
2011-11-14,2000.0,343600.0,0
2011-11-15,20000.0,3413374.5572,0
2011-11-16,250.0,42251.075,1
2011-12-15,10000.0,1301822.4108000002,0
2012-01-23,50000.0,8769723.582600001,0
2012-02-15,50000.0,8930928.280000001,0
2012-02-21,3000.0,558060.0,0
2012-02-22,5000.0,930200.5,0
2012-03-15,50000.0,9118960.256,0
2012-04-16,50000.0,9238419.848,0
2012-05-15,25000.0,4159833.34,0
2012-06-15,25000.0,4085500.0,0
