date,shares,amount,buy_flag
2010-12-14,1500000.0,32343750.0,0
2010-12-20,33601986.0,724482890.8449999,0
2011-08-15,5000.0,132398.0,0
2011-08-29,28863.0,812865.8296,0
2011-08-30,30650.0,860615.2200000001,0
2011-08-31,14151.0,396222.7659,0
2011-09-06,2770.0,75333.197,0
2011-09-07,2644.0,74032.0,0
2011-09-12,2770.0,74950.937,0
2011-09-13,1000.0,28000.0,0
2011-09-15,2644.0,74609.12,0
2011-09-16,3125.0,90625.0,0
2011-09-19,3770.0,106602.556,0
2011-09-27,2770.0,74790.0,0
2011-10-04,2770.0,74790.0,0
2011-10-06,3702.0,103681.1352,0
2011-10-07,7480.0,209486.463,0
2011-10-10,3770.0,105271.291,0
2011-10-12,1644.0,46095.6228,0
2011-10-17,3770.0,103109.5,0
2011-10-19,2640.0,73920.0,0
2011-10-21,4.0,112.0,0
2011-10-24,3770.0,104169.46,0
2011-10-26,1644.0,46032.0,0
2011-10-31,3190.0,89682.1727,0
2011-11-01,1481.0,41089.3083,0
2011-11-02,150.0,4200.0,0
2011-11-03,4843.0,135604.0,0
2011-11-07,3770.0,105189.097,0
2011-11-08,18830.0,522481.659,0
2011-11-10,2569.0,73679.0,0
2011-11-14,3770.0,108689.1,0
2011-11-15,1288.0,36669.36,0
2011-11-16,1644.0,46985.52,0
2011-11-21,3770.0,104520.973,0
2011-11-28,2770.0,75814.90000000001,0
2011-11-30,5250.0,147000.0,0
2011-12-05,3770.0,107746.6,0
2011-12-12,3770.0,108499.174,0
2011-12-13,210080.0,6249880.0,0
2011-12-14,90296.0,2692000.0,0
2011-12-15,3469.0,102162.05,0
2011-12-19,3770.0,108500.146,0
2012-01-03,27364.0,820193.8,0
2012-01-04,13850.0,421267.14,0
2012-01-09,1350.0,42079.5,0
2012-01-10,3650.0,116808.395,0
2012-01-17,4250.0,138376.555,0
2012-01-18,39415.0,1293884.088,0
2012-01-19,39955.0,1321415.733,0
2012-01-20,14494.0,480825.4054000001,0
2012-01-23,31761.0,1063811.9799000002,0
2012-01-24,13893.0,467282.7192,0
2012-01-30,6330.0,213973.96500000003,0
2012-02-01,11473.0,393775.7515,0
2012-02-02,27406.0,944871.7031,0
2012-02-03,19112.0,662228.8888000001,0
2012-02-06,28345.0,993585.4141,0
2012-02-07,53489.0,1884946.2020000005,0
