date,shares,amount,buy_flag
2003-08-01,13457.0,502080.67,0
2003-08-05,3000.0,113220.0,0
2003-08-06,26000.0,989450.0,0
2003-08-07,10500.0,397920.0,0
2003-08-11,4000.0,151160.0,0
2003-08-20,2000.0,76000.0,0
2003-08-27,1900.0,72067.0,0
2003-08-29,13000.0,493970.0,0
2003-09-02,1000.0,35530.0,0
2003-09-08,2000.0,78000.0,0
2003-09-16,25000.0,961250.0,0
2003-09-23,50000.0,1942500.0,0
2003-10-07,20000.0,797000.0,0
2003-12-03,3741.0,161356.38,0
2004-03-18,4000.0,179200.0,0
2004-03-19,4000.0,178920.0,0
2004-05-04,3600.0,154980.0,0
2004-12-01,45000.0,2200142.0,0
2004-12-08,45000.0,2234295.0,0
2004-12-22,84244.0,4234292.0,0
2005-05-17,5000.0,254500.0,0
2005-05-19,5499.0,286112.97000000003,0
2005-06-24,4665.0,254475.75,0
2005-07-12,380592.0,20932560.0,0
2005-09-15,39490.0,2212715.2,0
2005-09-16,10000.0,561400.0,0
2005-09-19,1100.0,61831.0,0
2005-11-15,5000.0,294000.0,0
2005-11-28,7100.0,420727.0,0
2005-11-29,2900.0,171100.0,0
2006-05-10,7167.0,513157.2,0
2006-05-24,5000.0,350000.0,0
2006-05-25,5000.0,355000.0,0
2006-05-26,5000.0,357500.0,0
2006-12-22,765.0,54315.0,0
2007-03-26,10000.0,727300.0,0
2007-04-17,20000.0,1448500.0,0
2007-05-02,15000.0,1020000.0,0
2007-05-11,10000.0,721000.0,0
2007-05-15,5000.0,372500.0,0
2007-06-11,4732.0,341177.19999999995,0
2008-03-17,200000.0,10150621.49,0
2008-03-18,203286.0,10542875.739999998,0
2008-04-02,1447.0,76604.18,0
2008-09-19,1071.0,54034.092,0
2008-11-20,10000.0,210000.0,1
2008-11-21,10000.0,187000.0,1
2008-12-17,60400.0,1927302.35,0
2008-12-18,145000.0,4523905.34,0
2008-12-19,45000.0,1412810.0,0
2009-02-12,3500.0,77875.0,1
2009-02-13,25000.0,554459.8783999999,1
2009-02-20,15000.0,297496.5,1
2009-03-10,2083.0,40814.302,0
2009-09-11,2252.0,84337.40000000001,0
2009-11-16,2500.0,101250.0,0
2010-02-18,13310.0,520287.9,0
2010-02-24,8099.0,319505.55000000005,0
2010-04-21,5516.0,249531.0,0
2010-05-12,14634.0,749174.1626,0
2010-11-09,183064.0,9504506.47,0
2010-11-10,21900.0,1121728.95,0
2010-11-24,10253.0,531558.5826,0
2010-12-03,408.0,21344.112,0
2010-12-23,9400.0,497839.98,1
2011-01-03,1791.0,98021.43,0
2011-01-11,1945.0,105321.75,0
2011-02-16,3586.0,200816.0,0
2011-02-18,14292.0,806747.6699999999,0
2011-03-02,3250.0,183202.5,0
2011-03-24,7239.0,399843.2694,0
2011-03-28,6193.0,343897.29,0
2011-04-01,4504.0,257268.48,0
2011-05-03,42265.0,2645019.86,0
2011-05-05,5889.0,371143.0,0
2011-05-06,3196.0,201022.008,0
2011-05-09,4693.0,289651.96,0
2011-06-21,7995.0,517756.20000000007,0
2011-08-16,8114.0,541203.8,0
2011-09-08,144143.0,9768234.9335,0
2011-10-10,6600.0,369600.0,0
2011-10-12,71.0,3993.04,0
2012-03-14,11935.0,766388.027,0
2012-03-27,3996.0,257290.0524,0
2012-03-29,24708.0,1583577.357,0
2012-03-30,1066.0,70104.424,0
2012-05-04,10572.0,718896.0,0
2012-05-07,2813.0,192634.24,0
2012-05-09,753.0,51768.75,1
2012-05-09,127245.0,8708665.54,0
2012-06-19,713.0,48134.630000000005,0
2012-07-03,11566.0,795522.98,0
2012-07-13,191.0,13459.388,0
2012-07-17,9564.0,682150.16,0
2012-08-27,4025.0,281427.5,0
2012-08-28,114141.0,7997087.058000001,0
2012-08-29,58625.0,4103808.625,0
2012-08-30,100.0,7000.0,0
2012-08-31,139754.0,9716838.865900002,0
2012-09-14,3256.0,224664.0,0
2012-11-16,42000.0,2685186.0,0
2012-12-05,8692.0,573237.4,0
2012-12-06,51308.0,3408760.5184,0
2012-12-18,1139.0,76362.0909,0
2012-12-20,826.0,55591.2042,0
2012-12-21,456.0,30879.408000000003,0
2013-01-03,32918.0,2256858.08,0
2013-02-08,10133.0,696816.0109999999,0
2013-02-12,667.0,46217.097,0
2013-02-19,47661.0,3350562.958,0
2013-02-25,420.0,29701.14,0
2013-04-05,11444.0,816701.0599999999,0
2013-05-10,9722.0,710386.5399999999,0
2013-05-14,42058.0,3119253.4800000004,0
2013-05-16,15886.0,1187151.0299999998,0
2013-05-20,1127.0,84502.46,0
2013-06-10,192.0,12958.079999999998,0
2013-09-19,2100.0,140763.0,0
2013-12-05,1539.0,92724.75,0
2014-01-07,45551.0,2690469.815,0
2014-01-09,3432.0,200874.96,0
2014-02-18,4575.0,298327.4225,0
2014-03-25,20895.0,1412293.0500000005,0
2014-03-26,32.0,2140.48,0
2014-04-07,2620.0,178998.4,0
2014-04-14,1000.0,67040.0,0
2014-05-12,41090.0,2919183.98,0
2014-05-13,11949.0,851098.39,0
2014-05-21,659.0,45978.43,0
2014-05-29,11850.0,829500.0,0
2014-06-04,10000.0,708325.0,0
2014-06-05,1000.0,71550.0,0
2014-08-11,4058.0,298100.68,0
2014-08-18,10000.0,744800.0,0
2014-08-19,10000.0,748040.0,0
