date,shares,amount,buy_flag
2013-05-14,18000830.0,680431374.0,0
2013-11-18,502140.0,21409257.0,0
2013-11-19,5787.0,248841.0,0
2013-11-20,1728524.0,73238956.07,0
2013-12-10,60000.0,2640000.0,0
2013-12-20,60000.0,2760000.0,0
2014-01-10,60000.0,2880000.0,0
2014-01-16,20000.0,1000000.0,0
2014-01-17,45000.0,2250000.0,0
2014-02-13,60000.0,3120600.0,0
2014-03-18,27489196.0,1382981450.76,0
2014-03-26,2853408.0,143554956.48000002,0
2014-05-27,3287209.0,165116508.07,0
2014-07-02,5000.0,270000.0,0
2014-11-03,25000.0,1475000.0,0
2014-11-07,2500.0,143750.0,0
2014-11-10,24603101.0,1429194137.0900002,0
2014-12-01,25000.0,1419350.0,0
2014-12-11,23508.0,1346889.0,0
2015-01-02,25000.0,1479000.0,0
2015-01-07,2500.0,144650.0,0
2015-02-02,25000.0,1504750.0,0
2015-03-02,25000.0,1635250.0,0
2015-03-25,2500.0,167750.0,0
2015-04-01,25000.0,1666750.0,0
2015-05-19,18850937.0,1222483264.4499998,0
2015-08-05,10605064.0,820513801.6800002,0
2015-09-02,5000.0,362150.00000000006,0
2016-03-01,24000.0,1560720.0,0
2016-03-17,2051.0,133315.0,0
2016-03-18,18310.0,1190333.1,0
2016-03-22,3639.0,236571.39,0
2016-04-12,24000.0,1666508.0000000002,0
2016-05-10,24000.0,1618128.0,0
2016-05-12,502.0,32529.6,1
2016-06-07,2250000.0,148725000.0,0
2016-06-09,24000.0,1593840.0,0
2016-11-21,2000.0,159540.0,0
2017-05-17,6092.0,502590.0,0
2017-05-30,761143.0,63943623.43000001,0
2017-05-31,14233887.0,1195788846.87,0
2017-08-07,92160.0,8326655.999999999,0
2017-08-09,20000.0,1805600.0,0
2017-08-25,29339.0,2914028.5,0
2017-08-28,11349274.0,1104624838.42,0
2017-09-01,46080.0,4407552.0,0
2017-09-19,13376677.0,1269045346.99,0
2017-09-27,10000.0,945200.0,0
2017-10-02,46080.0,4373452.8,0
2017-10-18,10000.0,1005100.0,0
2017-11-01,46080.0,4983091.2,0
2017-11-06,33400.0,3609388.0,0
2017-11-15,10000.0,1021700.0,0
2017-11-30,14881245.0,1517886990.0,0
2017-12-01,46080.0,4690483.2,0
2017-12-20,10000.0,1012100.0,0
2018-01-17,10000.0,999700.0,0
2018-02-16,37500.0,3811250.0,0
2018-02-26,10000.0,1000000.0,0
2018-03-05,816.0,81600.0,0
2018-03-14,551.0,58080.91,0
2018-03-15,345.0,36652.8,0
2018-04-18,815.0,81500.0,0
2018-05-10,815.0,81500.0,0
2018-06-15,17540685.0,1806708987.0,0
2018-07-26,376320.0,45947366.4,0
2018-08-02,871.0,108303.59,0
2018-09-07,231116.0,29264652.36,0
2018-09-11,154476.0,19285673.77,0
2018-09-12,215994.0,26959042.8,0
2018-09-13,413233.0,52263088.45,0
2018-12-03,9500.0,1219325.0,0
2018-12-04,7505507.0,928581326.04,0
2019-02-05,3840.0,499200.0,0
2019-02-14,103680.0,14499840.0,0
2019-02-20,27025.0,3798185.5,0
2019-03-01,1193.0,170253.03,0
2019-03-08,4913164.0,691773491.2,0
2019-03-25,96000.0,13532160.0,0
2019-04-01,1193.0,172925.34999999998,0
2019-05-03,46080.0,6361804.8,0
2019-06-19,96000.0,14400000.0,0
2019-06-28,96000.0,15360000.0,0
2019-07-29,6945.0,1100990.85,0
2019-08-01,4278.0,678063.0,0
2019-08-08,3189113.0,500212374.05,0
2019-12-20,20200.0,3090600.0,0
2020-01-02,12000.0,1860840.0,0
2020-01-10,6250.0,1000500.0,0
2020-01-17,6250.0,1004750.0,0
2020-01-24,6250.0,994187.5,0
2020-01-31,6250.0,969937.5,0
2020-02-13,3700000.0,607910000.0,0
2020-02-18,14550.0,2382853.5,0
2020-02-19,5688.0,939031.92,0
2020-02-21,2191.0,358075.13,0
2020-06-01,19443.0,2916450.0,0
2020-06-02,164877.0,24749686.470000003,0
2020-07-22,46080.0,7372800.0,0
2020-07-28,2919051.0,464479395.12,0
2020-08-04,10000.0,1599400.0,1
2020-08-07,20367.0,3265332.37,0
2020-08-14,69120.0,11173939.2,0
2020-09-15,46080.0,7573708.800000001,0
2020-10-12,69120.0,11750400.0,0
2020-11-16,40792.0,7112085.2,0
2020-11-24,9590.0,1658686.4,0
2020-12-23,63451.0,11227654.45,1
2021-07-20,13.0,3189.16,1
2021-08-16,6055.0,1513750.0,0
2021-09-23,4.0,1051.28,1
2021-10-25,4.0,1027.72,0
2021-11-29,555094.0,145767684.4,0
2021-12-22,10000.0,2729300.0,1
2023-02-14,1000.0,230000.0,0
2023-02-16,4446.0,1003068.36,0
2023-05-26,1.0,198.66,0
2023-06-05,5820.0,1174999.7999999998,0
2023-09-19,27317.0,5700339.59,0
2023-12-01,13117.0,2807471.7,0
2024-02-16,14468.0,3488665.38,0
2024-02-28,8607.0,2153175.56,0
2024-02-29,14100.0,3494034.0,0
2024-03-01,31678.0,7936192.56,0
2024-08-27,1300.0,320229.0,0
2024-12-03,1275.0,255739.50000000003,1
2025-07-23,6349.0,1207439.97,0
