date,shares,amount,buy_flag
2003-08-27,152500.0,5947500.0,0
2003-08-29,150000.0,5852670.0,0
2003-09-03,20000.0,771966.0,0
2003-10-14,90000.0,3210552.0,0
2003-10-21,35000.0,1287650.0,0
2004-06-21,81300.0,2262089.25,0
2004-06-22,128700.0,3536224.08,0
2004-07-01,4500.0,122562.0,0
2004-08-30,2000.0,47740.0,1
2004-09-10,4835.0,121494.55,0
2004-10-08,1000.0,25540.0,1
2004-11-15,100000.0,3000325.48,0
2004-12-01,170000.0,4715903.0,0
2004-12-02,135000.0,3680494.5,0
2004-12-03,5000.0,142155.0,0
2004-12-08,240000.0,6844389.0,0
2004-12-09,66800.0,1895937.64,0
2004-12-13,23600.0,661036.0,0
2004-12-14,121500.0,3463466.85,0
2005-01-03,108000.0,3093897.6,0
2005-02-25,2000.0,53120.0,1
2005-03-04,30000.0,847500.0,0
2005-05-26,20000.0,494998.0,0
2005-05-27,1095.0,27375.0,0
2005-05-31,8905.0,222179.75,0
2005-06-09,250000.0,6180000.0,0
2005-06-10,50000.0,1233240.0,0
2005-07-05,10250.0,251125.0,0
2005-11-10,4500.0,107505.0,0
2006-03-28,50000.0,1387525.0,0
2006-03-29,50000.0,1389140.0,0
2006-03-30,182451.0,5111492.1382,0
2006-03-31,72474.0,2021967.0148,0
2006-04-03,55052.0,1535389.2696,0
2006-04-04,17979.0,504461.9736,0
2006-05-10,14418.0,380779.38,1
2006-07-14,705.0,18238.35,0
2006-07-24,800.0,20800.0,0
2006-08-30,5205.0,149868.75,0
2006-09-12,9500.0,294735.75,0
2006-10-03,705.0,21939.6,0
2006-11-16,66886.0,2140352.0,0
2006-11-20,27114.0,867648.0,0
2006-12-05,25000.0,751000.0,0
2006-12-06,20000.0,612052.0,0
2007-01-03,15000.0,465000.0,0
2007-01-05,175000.0,5599275.0,0
2007-02-08,27000.0,901000.0,0
2007-02-20,4850.0,168537.5,0
2007-02-21,7650.0,265837.5,0
2007-03-01,57500.0,1956552.5,0
2007-03-07,92700.0,3245420.0,0
2007-03-09,50000.0,1776500.0,0
2007-03-12,58412.0,2143393.46,0
2007-03-22,4000.0,148000.0,0
2007-03-26,117000.0,4446000.0,0
2007-03-30,16000.0,612000.0,0
2007-04-26,175971.0,7003963.180600001,0
2007-04-27,81548.0,3253792.6365,0
2007-06-01,7946.0,338206.3,0
2007-06-04,12054.0,512949.13,0
2007-06-05,52271.0,2213869.51,0
2007-06-06,122500.0,5481414.75,0
2007-06-07,286942.0,12709149.5102,0
2007-06-08,1732.0,76208.0,0
2007-06-11,85268.0,3761744.144,0
2007-06-13,11089.0,477450.12000000005,0
2007-06-27,120000.0,5183580.0,0
2007-06-28,4550.0,202475.0,0
2007-06-29,100.0,4450.0,0
2007-07-02,78118.0,3435082.814,0
2007-07-03,87513.0,3813744.0399,0
2007-07-12,6000.0,262281.6,0
2007-09-11,1000.0,42000.0,0
2007-09-13,9000.0,378000.0,0
2007-09-18,34296.0,1475067.5304,0
2007-09-19,30959.0,1331237.0,0
2007-10-03,4166.0,175971.84,0
2008-05-29,100000.0,3783860.0,0
2008-05-30,8333.0,308321.0,0
2008-06-02,4873.0,177124.7786,0
2008-06-04,50706.0,1876656.816,0
2008-06-05,50000.0,1860040.0,0
2008-07-08,3912.0,140162.6568,0
