date,shares,amount,buy_flag
2014-11-07,25000.0,106250.0,1
2014-11-13,15196.0,66226.72,1
2014-11-14,10000.0,43099.99999999999,1
2015-03-19,2020.0,9736.4,1
2015-03-20,12900.0,61403.0,1
2015-08-14,20400.0,182250.0,1
2015-08-25,10850.0,99277.5,1
2015-08-27,2000.0,18000.0,1
2015-09-11,10870.0,100390.06,1
2015-09-14,2000.0,18200.0,1
2015-11-24,373135.0,0.0,1
2015-12-10,4300.0,43602.0,1
2015-12-15,20707.0,199536.2292,1
2015-12-16,990.0,9535.68,1
2016-03-15,6984.0,75618.5616,0
2016-03-15,16300.0,176057.0,1
2016-03-17,10000.0,110000.0,1
2016-05-10,4500.0,61875.0,1
2016-05-17,7500.0,100050.0,1
2016-05-24,7400.0,100270.0,1
2016-06-14,2000.0,29500.0,1
2016-06-15,3000.0,44307.42,1
2016-06-17,3000.0,43620.0,1
2016-11-08,11000.0,120934.9,1
2016-11-09,5000.0,54750.0,1
2016-11-11,4200.0,50610.0,1
2016-11-16,6000.0,78570.0,1
2016-11-28,85446.0,1128528.045,0
2016-11-29,102233.0,1377262.5294,0
2016-11-30,162321.0,2190229.7172,0
2017-03-14,1744.0,32612.8,1
2017-03-15,400000.0,7660080.000000001,0
2017-05-22,20864.0,427920.64,0
2017-05-23,729136.0,15063949.76,0
2017-06-16,2500.0,50075.0,1
2017-08-23,1000.0,23200.0,1
2017-11-09,1700.0,48789.83,1
2017-11-16,13079.0,385830.5,0
2018-05-08,20000.0,846200.0,0
2018-05-10,6612.0,284316.0,0
2018-05-16,20000.0,859000.0,0
2018-05-17,23506.0,1034499.06,0
2018-05-18,5000.0,219300.0,0
2018-05-24,1500.0,64545.0,1
2018-05-25,10000.0,443000.0,0
2018-08-07,4000.0,169813.6,1
2018-09-05,1000.0,46500.0,1
2018-09-07,1000.0,45600.0,1
2018-11-13,13000.0,440200.0,1
2018-11-30,700.0,30681.0,1
2019-08-08,16000.0,645670.0,1
2019-08-09,6000.0,242520.0,1
2019-09-03,12000.0,440400.0,1
2019-11-12,5000.0,256600.0,0
2019-11-19,30305.0,1627060.2,0
2020-03-17,2354000.0,27483811.89,0
2020-03-18,171542.0,1195469.59,0
2020-12-10,50000.0,3566818.2105,0
2020-12-15,9004.0,661545.8008,0
2020-12-17,1500.0,115875.0,0
2021-01-19,20000.0,1625300.0,0
2021-01-29,95000.0,6721273.224900001,0
2021-04-01,95000.0,8391161.19,0
2021-05-11,7500.0,754350.0,0
2021-05-14,400.0,40004.0,0
2021-05-17,22120.0,2219299.6,0
2021-05-18,10000.0,1007200.0,0
2021-05-24,10000.0,1055000.0,0
2021-05-26,2500.0,268727.0,0
2021-08-11,250000.0,22874156.96,0
2021-08-24,842.0,76478.86,0
2021-09-17,5000.0,552425.0,0
2022-01-04,5279.0,472998.4,0
2022-01-26,5871.0,466326.4848,0
2022-02-01,1482.0,119237.274,0
2022-03-08,23000.0,1609280.8,1
2022-03-17,756.0,59935.68,0
2022-05-06,16000.0,961920.0,1
2022-06-08,2695.0,140140.0,0
2022-06-13,4000.0,158418.80000000002,1
2022-06-14,1000.0,39000.0,1
2022-06-16,2500.0,95250.0,1
2022-06-17,1100.0,42228.89,1
2022-11-04,25000.0,1118572.5,1
2023-05-05,25000.0,1125432.5,1
2023-06-14,7500.0,370725.0,1
2023-08-25,33282.0,1720822.5126,0
2023-11-10,15000.0,628561.5,1
2024-03-06,15000.0,621750.0,1
2024-05-03,40000.0,1455734.0,1
2024-05-29,10000.0,319600.0,1
2024-05-31,1000.0,32455.0,1
2024-05-31,10000.0,325207.0,0
2024-08-06,693.0,24074.82,0
2025-03-03,1850.0,61716.0,1
2025-03-07,4000.0,108000.0,1
