date,shares,amount,buy_flag
2003-08-19,60000.0,365017.0,1
2003-08-27,46340.0,293795.6,0
2004-02-02,200000.0,1890919.0,0
2004-02-18,25000.0,232500.00000000003,1
2004-03-01,200000.0,1800296.0,0
2004-03-11,8000.0,64085.0,1
2004-03-12,5000.0,39750.0,1
2004-03-15,2000.0,16020.0,1
2004-04-01,200000.0,1699648.0,0
2004-05-03,200000.0,1761750.0,0
2004-05-10,3000.0,23910.0,1
2004-05-17,5000.0,39500.0,1
2004-06-01,200000.0,1821250.0,0
2004-06-22,2000.0,19500.0,1
2004-06-25,116000.0,1153438.0,0
2004-07-01,200000.0,1960946.21,0
2004-07-14,116000.0,1189150.0,0
2004-08-02,200000.0,1929175.0,0
2004-08-04,80000.0,756890.0,0
2004-09-01,200000.0,1983650.0,0
2004-10-01,200000.0,2018315.0,0
2004-11-01,200000.0,2197274.0,0
2004-12-01,200000.0,2466875.0,0
2005-01-11,4944.0,64442.0736,0
2005-04-07,17348.0,294615.87960000004,0
2005-05-11,376730.0,5784208.8,0
2005-05-12,2000.0,29578.0,1
2005-06-13,400000.0,5995155.0,0
2005-06-14,185848.0,2804217.92,0
2006-02-05,10392.0,223428.0,0
2006-02-06,89608.0,1541165.12,0
2006-02-08,29732.0,513264.984,0
2006-02-09,100000.0,1721498.0,0
2006-02-10,100000.0,1708785.0,0
2006-02-13,29900.0,510429.4,0
2006-02-14,4900.0,83309.0,0
2006-02-15,65200.0,1111573.0,0
2006-04-13,346668.0,5665479.16,0
2006-04-18,75000.0,1265537.0,0
2006-05-12,20000.0,362800.0,0
2006-05-15,44328.0,802391.12,0
2006-05-17,267985.0,4772490.1,0
2006-07-05,2880.0,54622.6,0
2006-07-11,1836.0,35838.72,0
2006-08-14,45000.0,909049.0,0
2006-08-16,63485.0,1279284.9,0
2006-09-01,25000.0,529500.0,0
2006-09-12,60000.0,1206000.0,0
2006-09-20,14379.0,295239.9402,0
2006-09-25,20000.0,414684.8,0
2006-09-26,60597.0,1252408.67,0
2006-09-27,29403.0,607314.36,0
2006-09-29,15742.0,322537.82,0
2006-10-02,25000.0,509141.0,0
2006-10-12,10000.0,208000.0,0
2006-11-01,25000.0,550678.0,0
2006-11-15,16868.0,378309.564,0
2006-11-17,5000.0,110810.0,0
2006-11-20,5000.0,113500.0,0
2006-11-28,29752.0,680130.72,0
2006-12-01,72623.0,1703454.66,0
2006-12-04,46228.0,1092263.29,0
2006-12-11,23257.0,536471.8200000001,0
2006-12-22,59289.0,1318364.66,0
2007-01-03,324600.0,7195971.5,0
2007-02-01,25000.0,518378.0,0
2007-02-06,20503.0,440814.5,0
2007-02-09,20000.0,455000.0,0
2007-03-01,25000.0,514111.64,0
2007-04-02,25000.0,539321.08,0
2007-05-01,25000.0,554630.1799999999,0
2007-06-01,25000.0,595317.71,0
2007-07-02,25000.0,555272.99,0
2008-03-24,6200.0,100656.5,1
2008-08-13,2000.0,31600.0,1
2008-08-27,10000.0,154609.0,0
2008-09-16,10000.0,124800.0,1
2008-10-02,10000.0,106000.0,1
2008-10-06,81000.0,709900.0,1
2008-10-07,10000.0,90000.0,1
2010-05-12,8000.0,88630.0,1
2010-11-15,41528.0,481643.44,0
2010-11-22,54901.0,607205.06,0
2010-12-20,23042.0,270513.08,0
2011-03-24,19400.0,244440.0,0
2011-03-25,19400.0,244634.0,0
2011-03-30,19400.0,252976.0,0
2011-03-31,19400.0,251812.0,0
2011-05-18,19400.0,243082.0,0
2011-05-19,19400.0,248514.0,0
2011-06-16,19400.0,235904.0,0
2011-06-17,19400.0,238814.0,0
2011-07-06,19400.0,249872.00000000003,0
2011-07-07,19400.0,254528.0,0
2011-07-29,26725.0,328984.75,0
2011-09-06,19940.0,199200.6,1
2012-05-09,45917.0,551778.1799999999,1
2012-05-17,8400.0,100632.0,1
2012-07-17,7500.0,94425.0,1
2012-09-14,16488.0,190436.4,0
2012-11-15,123.0,1191.87,1
2012-11-16,21.0,203.49,1
2012-11-20,12000.0,118620.0,1
2013-02-15,107.0,1200.54,1
2013-03-15,4771.0,59112.69,0
2013-05-15,92.0,1209.34,1
2013-12-18,66000000.0,864566000.0,0
2015-11-09,20250.0,200070.00000000003,1
2015-11-10,20000.0,201600.0,1
2015-11-11,5000.0,50650.00000000001,1
2015-11-12,5000.0,49050.0,1
2016-03-07,2764.0,30293.44,0
2017-11-10,24632.0,250507.44,1
2017-11-13,23700.0,250520.0,1
2018-12-26,35000.0,481250.0,1
2019-05-09,2482000.0,39985020.0,1
2019-05-13,100000.0,1596000.0,1
2019-08-12,200000.0,3050000.0,1
2019-08-30,18864.0,287547.36,0
2020-03-13,10000.0,129900.0,1
2020-03-19,38443.0,363045.375,1
2020-03-20,4300.0,48461.0,1
2020-05-15,500000.0,5835000.0,1
2020-06-11,500000.0,6110000.0,1
2021-08-10,329634.0,8046163.12,0
2021-09-14,30000.0,713822.5,1
2022-01-05,524511.0,12474227.340000002,0
2022-03-04,47000.0,1001100.0,1
2022-06-01,19280.0,418073.304,0
2022-12-28,748625.0,21283408.75,0
2023-08-08,36500.0,710425.0,1
2023-08-10,1500.0,29265.000000000004,1
2023-08-16,27400.0,500598.0,1
2023-11-07,56059.0,918247.6,1
2023-11-08,2450.0,40106.5,1
2023-11-09,2450.0,39935.0,1
2023-11-21,302.0,5100.78,1
2023-12-08,7087500.0,156279375.0,0
2023-12-13,21594.0,409206.3,0
2023-12-28,73.0,1402.3300000000002,1
2024-03-12,6.0,96.06,1
2024-05-20,132500.0,2806350.0,0
2024-06-06,15000.0,305250.0,0
