date,shares,amount,buy_flag
2008-05-07,100.0,2500.0,1
2008-06-09,20000.0,499963.97,1
2008-08-22,1000.0,24294.975,1
2008-12-08,765.0,11712.15,0
2009-03-09,11653.0,140541.03999999998,0
2009-06-04,1086.0,24912.84,0
2010-02-26,30000.0,948290.0,1
2010-03-01,2500.0,80051.5,1
2010-03-02,5320.0,167541.164,0
2010-03-08,29274.0,947972.842,0
2010-03-12,8398.0,293944.2766,0
2010-05-07,10000.0,347057.0,1
2010-06-08,10690.0,385447.7,1
2010-09-02,18520.0,703436.7072000001,0
2010-09-10,7600.0,265004.2,1
2011-02-23,1000.0,35617.4,1
2011-03-03,15915.0,591560.55,0
2011-03-11,2000.0,75015.6,1
2011-04-04,4106.0,155407.1728,0
2011-04-29,44790.0,1762898.568,0
2011-05-09,45544.0,1784983.2200000002,0
2011-05-10,8398.0,331043.2814,0
2011-05-11,82218.0,3328907.924,0
2011-05-12,9158.0,376470.64,0
2011-05-16,50078.0,2094607.4982,0
2011-05-19,201556.0,8487523.16,0
2011-05-24,1408.0,59126.7394,0
2011-07-26,1620.0,64402.938,0
2011-12-02,19597.0,720005.5382000001,0
2011-12-13,315457.0,11887050.674,0
2012-02-28,1000.0,38108.4,1
2012-03-02,246342.0,9309229.8618,0
2012-03-05,70983.0,2676337.6132,0
2012-03-06,119912.0,4536360.386,0
2012-03-07,43136.0,1624315.9102,0
2012-04-03,5712.0,231042.4032,0
2012-05-01,73779.0,2989566.415,0
2012-05-02,12240.0,495755.496,0
2012-05-10,33478.0,1378553.7362,0
2012-05-21,23936.0,969149.4912,0
2012-06-08,37368.0,1570569.5664,0
2012-06-12,18987.0,815320.767,0
2012-06-15,11350.0,487425.75,0
2012-07-22,11422.0,518547.378,0
2012-07-27,201915.0,9156239.505,0
2012-08-03,40688.0,1855018.8144,0
2012-08-10,1000.0,45044.0,1
2012-11-01,11190.0,483836.5770000001,0
2012-11-12,28483.0,1253750.4525,0
2012-11-27,2000.0,88768.0,0
