date,shares,amount,buy_flag
2004-01-27,25000.0,995424.0,0
2004-02-13,35000.0,1508803.5,0
2004-02-17,14966.0,642789.7000000001,0
2004-05-03,15000.0,694375.5,0
2004-05-05,20000.0,934316.0,0
2004-08-02,20000.0,898576.0,0
2004-11-02,205467.0,9564791.6838,0
2004-11-03,340022.0,15759201.6022,0
2004-11-04,130226.0,6025793.398,0
2004-11-05,900.0,41940.0,1
2004-11-05,41304.0,1936988.88,0
2004-11-08,12000.0,561289.2,0
2004-11-09,500.0,23500.0,0
2004-11-12,10000.0,445000.0,0
2004-11-16,34742.0,1564008.99,0
2004-11-17,4000.0,182060.0,0
2004-11-22,15000.0,701250.0,0
2004-11-24,5000.0,237154.0,0
2004-12-21,3500.0,163380.0,0
2004-12-23,70117.0,3313568.1509,0
2005-01-18,1000.0,45566.0,0
2005-02-15,15800.0,790000.0,0
2005-02-17,50000.0,2425401.0,0
2005-02-22,10000.0,480000.0,0
2005-02-24,13900.0,653308.34,0
2005-02-25,36100.0,1696700.0,0
2005-04-07,5334.0,262751.7732,0
2005-04-15,1000.0,47619.9,0
2005-05-06,50000.0,2363540.0,0
2005-05-18,10000.0,481500.0,0
2005-07-08,20000.0,1000000.0,0
2005-07-11,4000.0,204000.0,0
2005-07-15,3167.0,160496.8622,0
2005-07-25,6033.0,309819.2853,0
2005-08-02,50000.0,2403750.0,0
2005-08-31,8000.0,402400.0,0
2005-09-01,10000.0,506070.0,0
2005-10-27,1000.0,45850.0,0
2006-02-24,17610.0,839248.463,0
2006-02-27,7560.0,370558.8096,0
2006-08-16,2000.0,80000.0,0
2006-09-06,100.0,4110.4,1
2006-10-02,2000.0,86942.0,0
2006-12-18,10000.0,450000.0,0
2006-12-22,25000.0,1091894.0,0
2007-01-03,900.0,39161.7,0
2007-02-21,800.0,37416.0,0
2007-03-21,10000.0,450000.0,0
2007-03-23,25000.0,1141190.0,0
2007-04-02,3000.0,138583.0,0
2007-05-09,34938.0,1758940.5,0
2007-05-11,10000.0,504754.0,0
2007-05-14,20000.0,1028162.36,0
2007-05-15,2000.0,103110.0,0
2007-05-21,18467.0,936560.1718,0
2007-05-31,20000.0,1060000.0,0
2007-06-07,12014.0,638036.7999999999,0
2007-06-22,23700.0,1236319.0,0
2007-06-29,5285.0,272286.19,0
2007-07-02,3000.0,155619.0,0
2007-08-08,45090.0,2504969.0,0
2007-08-10,42132.0,2203753.2,0
2007-08-13,7700.0,408034.0,0
2007-08-15,1623.0,84274.86000000002,0
2007-08-16,2000.0,102205.0,0
2007-08-17,42000.0,2224252.08,0
2007-08-31,8830.0,462673.0,0
2007-09-13,9766.0,537130.0,0
2007-09-24,25000.0,1371716.0,0
2007-10-01,3000.0,168980.0,0
2007-11-06,20000.0,1220000.0,0
2007-11-08,29500.0,1850157.6,0
2007-11-09,2079.0,128732.65,0
2007-11-28,13800.0,874046.0,0
2007-12-21,20000.0,1340569.0,0
2007-12-26,30000.0,2001354.0,0
2008-01-02,1000.0,65906.00000000001,0
2008-02-19,10045.0,591275.4100000001,0
2008-02-20,5346.0,310445.2868,0
2008-02-27,23400.0,1398218.3199999998,0
2008-02-29,8000.0,470747.5159,0
2008-03-24,30000.0,1765995.85,0
2008-04-01,4000.0,239701.615,0
2008-05-12,793.0,49482.89000000001,0
2008-05-23,6000.0,383914.0,0
2008-05-29,6000.0,382419.12000000005,0
2008-06-06,7500.0,486039.23,0
2008-06-16,9730.0,614588.0628,0
2008-06-23,30000.0,1938291.21,0
2008-07-01,4000.0,253022.16,0
2008-07-22,8462.0,550030.0,0
2008-08-11,15200.0,1004556.8366,0
2008-08-12,2073.0,137873.3348,0
2008-08-14,1624.0,109790.6598,0
2008-08-15,15000.0,1020000.0,0
2008-08-26,2000.0,131451.0,0
2008-09-22,30000.0,1807499.4356,0
2008-10-01,4000.0,220551.28,0
2009-05-12,805.0,22695.15,0
2009-05-29,3042.0,94249.728,0
2009-08-11,1900.0,61754.100000000006,0
2009-08-12,2399.0,79939.056,0
2009-08-21,21754.0,761390.0,0
2009-10-01,1000.0,36560.0,0
2010-04-01,1000.0,39923.0,0
2011-01-03,1000.0,35630.0,0
2011-02-15,10440.0,391646.18,0
2011-02-28,29625.0,1089813.62,0
2011-04-01,1000.0,38651.0,0
2011-04-04,19794.0,791760.0,0
2011-05-09,30850.0,1252547.75,0
2011-05-12,10710.0,429424.13,0
2011-06-22,128425.0,5137000.0,0
2011-07-01,1000.0,40690.0,0
2011-07-27,40000.0,1591425.85,0
2012-02-16,18747.0,678541.5570000001,0
2012-02-28,15825.0,563658.7899999999,0
2012-02-29,1138.0,40353.68,0
2012-03-05,5000.0,176560.0,0
2012-04-02,1000.0,36220.0,0
2012-06-21,200.0,6800.0,0
2012-06-22,1140.0,37479.8,0
2012-07-03,11500.0,391000.0,0
2012-07-06,20290.0,679715.0,0
2012-07-09,117380.0,3819689.139999999,0
2012-07-11,11700.0,377932.9599999999,0
2012-10-01,62312.0,2492010.0,0
2012-10-04,893.0,36190.06,0
2012-11-28,14773.0,572387.66,0
2012-12-05,21150.0,817672.6500000001,0
2013-01-02,1000.0,37900.1,0
2013-01-04,30600.0,1193400.0,0
2013-02-20,15640.0,652328.657,0
2013-02-25,431.0,17428.71,0
2013-02-27,53894.0,2155668.33,0
2013-02-28,812.0,33070.2,0
2013-03-01,12825.0,517994.16,0
2013-03-05,16313.0,671998.65,0
2013-03-07,25336.0,1057058.05,0
2013-03-08,63637.0,2704017.83,0
2013-03-13,17038.0,766710.0,0
2013-03-15,204548.0,9137148.575000005,0
2013-05-10,2020.0,89062.23999999999,0
2013-05-14,113810.0,5121450.0,0
2013-06-03,4000.0,169610.0,0
2013-08-02,55063.0,2531669.58,0
2013-08-05,30775.0,1442969.125,0
2013-08-20,4000.0,189835.43,0
2013-08-22,6500.0,311532.0,0
2013-08-29,40983.0,1926201.0,0
2013-09-03,2000.0,92980.0,0
2013-09-04,15000.0,694181.5050000001,0
2013-09-09,174479.0,8200513.0,0
2013-09-16,5958.0,282307.53,0
2013-10-04,893.0,42118.49,0
2013-11-01,15000.0,743012.11,0
2013-11-04,170200.0,8510000.0,0
2013-11-08,25199.0,1256449.98,0
2013-11-13,25388.0,1294865.5025,0
2013-11-15,19584.0,1012653.65,0
2013-11-21,31650.0,1631047.11,0
2013-11-22,134200.0,6978400.0,0
2013-12-02,2000.0,103837.21,0
2013-12-04,7200.0,373929.6,0
2013-12-20,8150.0,430503.25,0
2014-01-07,5750.0,310500.0,0
2014-01-13,19750.0,1145500.0,0
2014-02-13,6000.0,351289.26,0
2014-02-18,17000.0,987697.6125,0
2014-02-19,5198.0,303277.8298,0
2014-02-20,4000.0,235834.96,0
2014-02-24,46936.0,2764698.125,0
2014-02-25,38725.0,2264550.9125,0
2014-02-26,40431.0,2376535.8400000003,0
2014-02-27,4582.0,274885.12,0
2014-02-28,30555.0,1817646.6599999997,0
2014-03-03,2000.0,117400.0,0
2014-03-04,13650.0,805033.69,0
2014-03-06,10000.0,583662.6,0
2014-03-07,29610.0,1695183.86,0
2014-05-05,15000.0,764862.9800000001,0
2014-05-08,1620.0,85366.6,0
2014-05-09,250.0,13114.0,0
2014-05-22,9250.0,492102.9,0
2014-06-02,2000.0,105855.4,0
2014-08-12,3240.0,188568.0,0
2014-08-18,44649.0,2648225.09,0
2014-08-26,10440.0,626400.0,0
2014-09-02,2000.0,118350.0,0
2014-09-04,4900.0,300571.1,0
2014-09-29,5000.0,300000.0,0
2014-10-03,137540.0,8527121.01,0
2014-10-21,28997.0,1797814.0,0
2014-10-28,74780.0,4785920.0,0
2014-10-30,1069.0,69485.0,0
2014-11-03,104543.0,6784359.720000001,0
2014-11-04,1000.0,64001.0,0
2014-11-06,5849.0,370743.167,0
2014-11-12,9360.0,605372.8400000001,0
2014-11-14,7350.0,467631.9,0
2014-11-17,10000.0,637039.2400000001,0
2014-11-28,6982.0,456171.4800000001,0
2014-12-01,2000.0,128881.2,0
2015-01-07,26100.0,1696500.0,0
2015-01-08,4737.0,317379.0,0
2015-01-26,10000.0,700000.0,0
2015-02-12,24551.0,1814044.56,0
2015-02-13,2982.0,220668.0,0
2015-02-17,22000.0,1618234.43,0
2015-02-18,5011.0,370649.405,0
2015-02-19,9671.0,725325.0,0
2015-02-20,76229.0,5722398.3,0
2015-02-23,28820.0,2209978.3170000003,0
2015-02-24,39232.0,2985551.08,0
2015-02-25,60273.0,4619033.046999999,0
2015-02-27,2772.0,213306.4,0
2015-03-02,27050.0,2072853.463,0
2015-03-03,2000.0,151047.2,0
2015-03-04,912.0,69792.472,0
2015-05-01,2000.0,139595.2,0
2015-05-07,1360.0,95486.8,0
2015-05-15,5000.0,353142.2,0
2015-08-03,8250.0,632230.9,0
2015-08-17,5000.0,377664.76,0
2015-11-02,2000.0,133145.4,0
2015-11-04,21612.0,1512971.0,0
2015-11-19,10000.0,750000.0,0
2015-12-17,17740.0,1419200.0,0
2016-02-01,2000.0,149523.40000000002,0
2016-02-12,10978.0,787562.7344000001,0
2016-02-16,13211.0,974886.23,0
2016-02-22,21779.0,1597416.35,0
2016-02-23,14505.0,1058534.825,0
2016-02-24,24388.0,1744549.0399999998,0
2016-02-25,34075.0,2488146.15,0
2016-02-29,3646.0,267981.0,0
2016-03-02,42764.0,3212618.71,0
2016-04-06,30667.0,2453360.0,0
2016-05-06,2720.0,220320.0,0
2016-05-09,985.0,80941.6,0
2016-05-10,11990.0,1007160.0,0
2016-05-13,1970.0,162180.0,0
2016-05-24,1913.0,162605.0,0
