date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2002-05-03,27.0,27.0,-0.027398974188114388,-0.01634913800152941,0.0,-0.22440804041841755,0.0,27.535000000000004,27.801500000000004,27.519000000000002,4,3,5,27.424403338019882,27.4950616186457,36.96682464454974,-0.044984401221842774,0.08929633243525405,28.759969723322712,26.843030276677297,0.015725359859742733,0.012989855740419498,0.014823613063391855,-4498500.0,-1.672457628022845,0,0,-1,0,0,0.0,0.17999980445648334,0.25119751983139516,0.20620756713452873,-0.00917431192660545,-0.0256225189462288,-1.0193250289775893,0.011111111111111138,0.0
2002-05-06,27.5,27.0,0.0,0.014545711002378716,0.0,-0.15257031812237193,0.018349138668196617,27.455000000000002,27.7965,27.564000000000004,0,6,5,27.43814818565263,27.495380223894365,38.99082568807338,-0.0390457636953343,0.06362791320913638,28.760423451863595,26.83257654813641,0.014499278735030053,0.013693267783127577,0.013933750859335913,-4091400.0,-0.6151940787969544,0,0,-1,0,0,0.0,-0.1568261033605771,0.2905952729821239,0.21737388713980985,0.00917431192660545,-0.0036231884057971175,-1.1228484030780825,0.025454545454545428,0.0
2002-05-07,27.17,27.5,0.021978906718775382,-0.003616640470188439,0.004803260666511314,0.8030661924579537,-0.012072581234269136,27.356,27.76,27.598000000000003,1,7,5,27.389393970079425,27.474387951385054,37.28070175438599,-0.060272805363219106,0.03884776949466529,28.76195598180443,26.758044018195573,0.014785741537881097,0.013684576536788494,0.014156860718622495,-5000200.0,-1.177696447178178,0,0,-1,0,0,0.003636363636363688,1.9451687694892226,0.3072908635235944,0.21723591788143137,-0.004397215097105112,-0.02616487455197125,-0.4046094493774135,0.017298490982701597,0.0
2002-05-08,27.6,27.17,-0.012762251613851293,0.003616640470188515,0.004413394438412758,-1.0681607836778542,0.015702349284847882,27.316000000000003,27.7245,27.623333333333335,2,8,5,27.42768597551953,27.482491954521503,47.22838137472284,-0.0419148145860575,0.022695252678520732,28.69419827103182,26.75480172896818,0.015947542894023337,0.01375602148494923,0.013635150247297275,-4687900.0,-0.2567809053996183,0,0,-1,0,0,0.002944423997055513,-0.7367671114665263,0.3036435026495339,0.21837007127302263,-0.00540540540540535,-0.025079477216531143,-0.419148497463621,0.01630434782608693,0.0
2002-05-09,27.35,27.6,0.01637889208403968,0.006477172699030411,0.0036630077587372417,-0.22972939151852606,-0.009099243855114146,27.316000000000003,27.680500000000002,27.62666666666667,3,9,5,27.413561252697797,27.47394408648786,47.22838137472284,-0.04699713161721064,0.008756775819374455,28.6333345523807,26.727665447619305,0.014335175786258522,0.013865434774794627,0.013480832786860242,-4936100.0,-0.6937195952313702,0,0,-1,0,0,0.003623188405797024,-0.9481343570845412,0.2222637349600883,0.22010695340336073,0.012962962962963065,-0.031172511512575274,0.22746281870012183,0.019378427787934097,0.0
2002-05-10,27.65,27.35,-0.01088939979926832,-0.008283857923979376,-0.0018298266770762272,0.7508762078247916,0.01090919910035353,27.356,27.648000000000003,27.635333333333335,4,10,5,27.45655011584365,27.485302532520905,42.09245742092454,-0.026511800155951448,0.0017030606243092746,28.555108767342418,26.74089123265759,0.014652727077958073,0.014120968489852077,0.013595884168430558,-4410200.0,0.004409614529148041,0,0,-1,0,0,0.0018281535648993475,0.25492221637863627,0.2275795559418336,0.22416342537316744,0.024074074074073915,-0.02296819787985871,-0.47684464633190154,0.01265822784810119,0.0
2002-05-13,27.8,27.65,0.007272759329079878,0.0054102927282477006,0.008026310874228835,-2.010917817431302,0.0054102927282477006,27.411,27.633,27.653666666666666,0,13,5,27.518995549326622,27.505605594938913,45.63106796116505,0.0018059017029337099,0.0017236288400341616,28.518297452242674,26.747702547757324,0.01468912820166737,0.014117848607270375,0.013584574646559789,-4339800.0,0.3772743264468909,0,0,-1,0,0,-0.001808318264014364,-1.6582233079035988,0.19464024777853528,0.224113898772582,0.01090909090909098,-0.01067615658362997,-0.2510840250672427,0.010071942446043206,0.0
2002-05-14,27.85,27.8,0.0007243752580417016,0.010733555643108633,-0.0007270083926172484,1.3326807932464817,0.0017969456767016347,27.467000000000002,27.6025,27.682000000000002,1,14,5,27.579178176721783,27.527824588813825,48.129675810473834,0.02796015926527673,0.006970934925082675,28.406093901105987,26.79890609889401,0.014687924889576992,0.013784559783382987,0.013455102798773167,-4072900.0,0.6159827735361553,0,0,-1,0,0,-0.0064748201438848815,-0.8045754695644045,0.15078534335922264,0.2188231027160026,0.02502760397497239,-0.02143359100491915,-0.6422043240653933,0.021543985637342958,0.0
2002-05-15,27.8,27.85,-0.0007243752580417329,-0.00750137470030255,-0.0014556043327005389,-0.1179703892869081,-0.0017969456767016304,27.472,27.576,27.721999999999998,2,15,5,27.619327599136003,27.545384292761323,56.5982404692082,0.04414414841793146,0.014405577623652435,28.310571840920744,26.841428159079257,0.013765549429345075,0.01376063154366722,0.013129399926976896,-4310100.0,0.6098790819948382,0,0,-1,0,0,-0.008976660682226212,-0.9031197266062272,0.1197130707150897,0.21844325368640585,0.007246376811594235,-0.018708083303918044,-0.27325187305872517,0.015467625899280565,0.0
2002-05-16,27.66,27.8,0.007220247973487097,0.00035848718792234945,0.0021826127253178713,0.03480052914941705,-0.0050486944599792225,27.538,27.5665,27.737333333333332,3,16,5,27.626722581111274,27.55277885451866,55.94202898550726,0.04515275361254467,0.020555012821430883,28.29099692164542,26.842003078354583,0.010221261581249608,0.013276965520268512,0.01256166599431217,-4555700.0,0.25811013741134786,0,0,-1,0,0,0.0,-0.8455982156856289,0.0990572292021437,0.21076529359325868,0.01133455210237666,-0.006822262118492017,0.3967463619113376,0.013738250180766414,0.0
