date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2017-02-01,11.48,11.6,0.019147669414134073,0.0007398295288548541,0.005528864470466722,-0.10778379367948682,-0.010398707220898511,11.423,11.628499999999999,11.690333333333333,2,1,2,11.466025563410183,11.623708109902415,43.38842975206611,-0.1156416595390315,-0.10687904049864737,12.177730083125939,11.07926991687406,0.017917286540859903,0.014757672318092309,0.015812455484259105,-3011809.0,-0.5407569780402842,0,0,-1,0,0,0.0,-1.2203426790953258,0.3239175348091319,0.23427078530312606,-0.004336513443191636,-0.054365733113673764,0.4985068380752236,0.02078397212543553,0.0
2017-02-02,11.43,11.48,-0.006920442844573795,-0.003324923600959633,-0.005281702419175893,0.07131734680295711,-0.004364913084701091,11.399000000000001,11.592,11.666333333333334,3,2,2,11.459475460971968,11.611210812489357,47.94520547945206,-0.11152331262181114,-0.10780789492328013,12.086840750566335,11.097159249433666,0.01790562880384311,0.014725864323290068,0.015021939707279412,-3364587.0,-0.6547561000770267,0,0,-1,0,0,0.0034843205574912146,-1.0612840740361513,0.29703825479115276,0.23376584903942388,0.007936507936507908,-0.060032894736842146,0.24062892486815407,0.022747156605424305,0.0
2017-02-03,11.45,11.43,-0.008718451039881047,-0.0025917941074288446,0.004403353658269974,-0.24240646635360658,0.0017482521935294133,11.394,11.559999999999999,11.654333333333334,4,3,2,11.457752649886155,11.600810114909399,41.83673469387754,-0.1054303250072195,-0.10733238094006801,11.998850172250405,11.121149827749592,0.01736151169221992,0.014747235233289704,0.014201898323398365,-3087749.0,-0.5013100459135011,0,0,-1,0,0,-0.0008748906386701476,-1.1683068540043142,0.23342690727722723,0.23410510171832496,0.029676258992805682,-0.052936311000827185,0.2428578101774762,0.015720524017467225,0.0
2017-02-06,11.55,11.45,0.006110887632800249,0.002591794107428803,0.001755926702264791,-0.23404574887203072,0.008695706967553913,11.408000000000001,11.542,11.645999999999999,0,6,2,11.474524895361398,11.597532042979761,45.99999999999999,-0.09147792359969209,-0.10416148947199283,11.94876386528951,11.135236134710489,0.017353721087661294,0.014658023075623123,0.014311230778511881,-2868680.0,0.03933486075173838,0,0,-1,0,0,0.0034934497816594694,-1.2237818915335308,0.1987565350243594,0.23268890261966943,0.017621145374449476,-0.030226700251889116,0.6881965414805066,0.016450216450216406,0.0
2017-02-07,11.48,11.55,0.009528006251654514,0.016260520871780326,0.0043763745997987815,0.9408099794440427,-0.006079046076382226,11.433,11.5215,11.638333333333334,1,7,2,11.475520368932052,11.589949330529455,45.77114427860697,-0.08508811709978126,-0.10034681499755052,11.894328449332368,11.14867155066763,0.016541040752659452,0.014694610528516998,0.014287602382531623,-3429947.0,-0.22262249607997445,0,0,-1,0,0,0.004329004329004236,-0.27639627353851653,0.11797673807335561,0.2332697104284443,-0.010344827586206806,-0.03448275862068961,0.6750354354609185,0.028745644599303143,0.0
2017-02-08,11.44,11.48,-0.032416329361967075,-0.02841344822319198,-0.031044621681960163,0.8881421206093952,-0.0034904049397686022,11.424,11.5015,11.625333333333336,2,8,2,11.469062120035314,11.580275180172716,44.33497536945813,-0.0823030764847541,-0.09673806729499125,11.84407692182694,11.15892307817306,0.014182471039064016,0.014688898181605436,0.014148611217013074,-4794168.0,-0.3590434502827868,0,0,-1,0,0,-0.021777003484320556,1.9637534454836163,0.0955257037689949,0.23317902973246118,-0.0034843205574913716,-0.03378378378378377,1.1904082109958396,0.030594405594405565,0.0
2017-02-09,11.51,11.44,0.016777435477512315,0.010425811205336708,0.025764329900161028,-0.7252493747643857,0.0061002367821393535,11.440999999999999,11.487,11.619,3,9,2,11.476505370937982,11.575741297580928,50.25906735751294,-0.07359909222529026,-0.09211027228105106,11.79961881951634,11.17438118048366,0.013150552278139781,0.014782103260460533,0.01407756972089708,-4133607.0,0.14714405252750654,0,0,-1,0,0,-0.001748251748251711,-0.05387335349732283,0.09903734021078871,0.2346586144899337,0.006999125109361293,-0.02457627118644079,-0.06452505409482413,0.01566463944396184,0.0
2017-02-10,12.38,11.51,0.07015973276287181,0.09003187551044486,0.07281649877228655,0.6046462905184777,0.07286604452265888,11.566999999999998,11.530000000000001,11.645333333333333,4,10,2,11.640777121676532,11.627628955801514,67.89667896678966,0.0034607141571978417,-0.07299607499340129,12.037543101617983,11.02245689838202,0.02515175272082846,0.021806818627425523,0.019659048088646318,-2924381.0,3.3494692265161743,0,0,-1,0,0,0.0642919200695048,1.7125270924354679,0.53640397638574,0.3461725138419529,0.08122270742358095,0.0746527777777779,2.047985931758107,0.03311793214862683,0.0
2017-02-13,13.03,12.38,0.01860142595054562,0.0914826717861723,0.01860142595054562,-0.022120494908439522,0.051172123880303566,11.735,11.593,11.690999999999999,0,13,2,11.893363099553525,11.718104507040126,78.3018867924528,0.11564761985108873,-0.035267336024503285,12.431120704785101,10.754879295214899,0.028317443127920894,0.024102634864151835,0.021683213196763362,-1741610.0,3.429100347469534,0,0,-1,0,0,0.008077544426494316,1.474080092620951,0.5858560532837714,0.382617466751645,0.1281385281385281,0.10705182667799495,0.7588421743965458,0.10689178818112045,0.0
2017-02-14,13.52,13.03,0.05760347148225863,-0.00961880170799914,0.048484867265824294,-0.776076123224663,0.03691567947806422,11.927000000000001,11.683499999999999,11.75,1,14,2,12.189115263271066,11.83435582916657,79.52522255192876,0.24131374117990845,0.020048879416379065,12.88634356072556,10.480656439274437,0.029207525666962577,0.025001608314595476,0.02253313339335821,-1197289.0,3.0535974252415907,0,0,-1,0,0,0.014581734458941004,-0.3910452880180645,0.5184616143013178,0.39688822786238614,0.17770034843205562,0.15456874466268133,0.09850124152698714,0.047337278106508916,0.0
