date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2017-11-14,0.42,0.43,-0.029332992146873828,-0.05431198935373996,-0.02353049741019416,0.033318167500667385,-0.02353049741019416,0.42905,0.45011999999999996,0.46910333333333326,1,14,11,0.4350828356481209,0.4571861865509388,39.8219814241486,-0.016240524142185186,-0.015630607094394948,0.5131906070502273,0.38704939294977264,0.06062975137151257,0.04611751474489001,0.04308548590179512,1393478.0,-0.9551200284472737,0,0,-1,0,0,0.0,-0.25283126164620506,0.9921616968402531,0.732092850596,-0.023482910950941682,-0.1863618752421542,0.6469707034538869,0.023809523809523832,0.0
2017-11-15,0.42,0.42,-0.02353049741019416,-0.02353049741019416,0.0,-3.904360132682577,0.0,0.42569,0.446005,0.46658999999999995,2,15,11,0.43234050189391704,0.4547870777412008,43.09045226130653,-0.01644554862490072,-0.015793595400496102,0.5053715323047818,0.38663846769521815,0.06066184252188659,0.04596649015619598,0.04297394584059694,1393478.0,-0.8760828362516756,0,0,-1,0,0,0.0,-0.6990402827900862,0.5769096386710769,0.7296954095747586,-0.10428662827895074,-0.16384630698785585,-1.0462024500993983,0.0,0.0
2017-11-16,0.4522,0.42,0.023530497410194036,0.0749749431644989,0.01582647891654028,3.3838725980048494,0.07386984856645548,0.43106999999999995,0.44371499999999997,0.46512,3,16,11,0.4359513197313866,0.454620169499833,52.36434108527133,-0.013850105713924032,-0.015404897463181688,0.49794811379202664,0.3894818862079733,0.050132341860370466,0.04969944339982649,0.04545911225090148,1401203.0,0.3129084578303333,0,0,-1,0,0,0.023809523809523832,-0.4323082659763505,0.6515972495266525,0.7889542052056281,0.04675925925925917,-0.09196787148594376,1.3819986629200482,0.05749668288367972,0.0
2017-11-17,0.4354,0.4522,0.04635086813787257,-0.005093577616432195,0.012807253878831242,-1.415853163361435,-0.03785941104342239,0.43383000000000005,0.4407,0.4629766666666667,4,17,11,0.4358510797802254,0.4533801585643599,50.84681972149041,-0.012998974023399001,-0.014923712775225152,0.4891621175982357,0.39223788240176427,0.05244993926297408,0.05026295576537476,0.0458688838282212,1399328.0,-0.21872754483980386,0,0,-1,0,0,-0.0039805395842546845,-0.582227969699274,0.7221938964210762,0.7978996866853308,-0.009779395042074035,-0.12164615694976799,1.7915762252984295,0.04180064308681683,0.0
2017-11-20,0.4246,0.4354,-0.004004454739372714,-0.004004454739372714,-0.017740894803629913,1.2938866317947353,-0.025117599531291446,0.43529,0.43736499999999995,0.4604666666666667,0,20,11,0.43380542891109347,0.45152337414085286,43.84432088959491,-0.013045534960755167,-0.014548077212331156,0.47999472893971573,0.39473527106028417,0.05346317596287642,0.050449296022402015,0.04602457225733764,1392490.0,-0.5988778403002007,0,0,-1,0,0,0.030316949931097816,-0.41326448789643044,0.7274410351007171,0.8008577465613347,-0.012558139534883717,-0.1357622633828619,1.7952705687287807,0.05652378709373533,0.0
2017-11-21,0.4359,0.4246,-0.06278645310113705,-0.028718762841760986,-0.011130961579008067,-1.0723443618474995,0.026265309975191182,0.43587,0.43553499999999995,0.4578633333333333,1,21,11,0.43418626001816735,0.45051541451886234,46.61049406357717,-0.012031922761125358,-0.014044846322089997,0.4748256725237475,0.3962443274762524,0.051847551912362635,0.0503542913275352,0.04598658475912892,1394830.0,0.01857947327215898,0,0,-1,0,0,-0.00777202072538853,-0.5754424736982098,0.7205017841320152,0.7993495937853277,0.03785714285714281,-0.07746031746031734,0.8726151481292086,0.036705666437256285,0.0
2017-11-22,0.411,0.4359,-0.025725664400137585,-0.058819644748112375,-0.02410336017985578,1.6347557204183902,-0.058819644748112375,0.43007999999999996,0.4324549999999999,0.4554433333333333,2,22,11,0.42997057637850056,0.4479660329370003,52.729636048526864,-0.01308699100630284,-0.013853275258932565,0.46907903438640786,0.395830965613592,0.04459026146205591,0.05178543010060256,0.045905109080611066,1382830.0,-1.1716349855745236,0,0,-1,0,0,-0.05804083505391142,-0.2605822092296379,0.8620129496526057,0.8220682174962777,-0.021428571428571463,-0.1303427845958528,0.8548681202379463,0.002676399026763966,0.0
2017-11-24,0.4061,0.411,-0.011020069892581084,-0.011993779803982385,-0.009313792818039655,-1.791759469228055,-0.011993779803982385,0.42749,0.43011,0.4522833333333333,4,24,11,0.4256304715824095,0.44526499855396806,49.624392399469734,-0.01415535511854954,-0.01391369123085596,0.4671981680664637,0.3930218319335363,0.038045445872568,0.05112750004587543,0.04528837803971784,1380830.0,-1.2947525451768307,0,0,-1,0,0,-0.011922141119221314,-0.6135287682122235,0.4975586130295736,0.8116239016669791,-0.10194604157452447,-0.10353200883002212,0.7556389757459832,0.0,0.0
2017-11-27,0.3957,0.4061,-0.03712490547588536,-0.025943086300873608,-0.04662555467564098,1.6119347926326877,-0.025943086300873608,0.42309,0.427895,0.44814000000000004,0,27,11,0.420188567658335,0.4420672567117766,46.95095948827292,-0.015660707569813526,-0.014263094498647474,0.467688915165644,0.38810108483435607,0.03756028393972226,0.05105420577865601,0.044638681575937054,1370805.0,-1.6180865776080045,0,0,-1,0,0,-0.03644422556020693,-0.3447643131656605,0.48022014398464175,0.8104603912454433,-0.09118052365640794,-0.1006818181818182,0.5212791075711699,0.020470053070507952,0.0
2017-11-28,0.372,0.3957,-0.039885385826472185,-0.048411160943367865,-0.09407255588397496,0.19840106216830292,-0.06176249411823204,0.41728999999999994,0.42494999999999994,0.4423833333333333,1,28,11,0.4114270099022741,0.43754678853682333,37.799244015119704,-0.018552243449637795,-0.01512092428884554,0.4718847811778265,0.37801521882217337,0.04069945750934538,0.052460602483700804,0.04433190515721988,1358580.0,-2.256322440255251,0,0,-1,0,0,-0.04978519080111194,-0.27630237136362545,0.5658928353809031,0.8327862468029383,-0.12388130004710307,-0.13669064748201443,0.6719052320021789,0.06505376344086021,0.0
